occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
1.0,0.369,0.369,0.0,0.0,0.0,0.0,0.421,0.726,0.726,0.0,0.0,0.0846,0,0
0.75,0.379,0.379,0.0,0.0,0.0,0.0,0.306,0.726,0.726,0.0,0.0,0.23,0,0
0.5,0.262,0.262,0.0,0.0,0.0,0.0,0.297,0.64,0.64,0.0,0.0,0.155,0,0
0.75,0.355,0.355,0.0,0.0,0.0,0.0,0.327,0.74,0.74,0.0,0.0,0.0,0,0
0.75,0.345,0.345,0.0,0.0,0.0,0.0,0.316,0.754,0.754,0.0,0.0,0.187,0,0
0.5,0.245,0.245,0.0,0.0,0.0,0.0,0.325,0.659,0.659,0.0,0.0,0.0468,0,0
0.5,0.245,0.245,0.0,0.0,0.0,0.0,0.346,0.649,0.649,0.0,0.0,0.52,0,0
0.5,0.251,0.251,0.0,0.0,0.0,0.0,0.353,0.668,0.668,0.0,0.0,0.0,0,0
0.5,0.274,0.274,0.0,0.0,0.0,0.0,0.402,0.687,0.687,0.0,0.0,0.0,0,0
0.25,0.193,0.193,0.0,0.0,0.0,0.0,0.379,0.597,0.597,0.0,0.0,0.234,0,0
0.25,0.243,0.243,0.0,0.0,0.0,0.0,0.414,0.602,0.602,0.0,0.0,0.234,0,0
0.25,0.285,0.285,0.0,0.0,0.0,0.0,0.428,0.587,0.587,0.0,0.0,0.308,0,0
1.0,0.974,0.974,0.0,0.0,0.0,0.0,0.993,0.887,0.887,0.0,0.0,0.39,0,0
1.0,0.606,0.606,0.0,0.0,0.0,0.0,0.788,0.754,0.754,0.0,0.0,0.0936,0,0
0.75,0.374,0.374,0.0,0.167,0.0,0.0,0.683,0.683,0.683,0.153,0.0,0.129,0,0
1.0,0.199,0.199,0.0,0.367,0.0,0.0,0.589,0.627,0.627,0.673,0.0,0.0,0,0
1.0,0.0864,0.0864,0.25,0.0,0.0,0.0,0.409,0.565,0.565,0.0,0.0,0.0,0,0
1.0,0.0555,0.0555,0.0,0.0,0.0,0.0,0.323,0.507,0.507,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.323,0.502,0.502,0.0,0.0,0.0468,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.319,0.498,0.498,0.0,0.0,0.14,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.271,0,0
1.0,0.125,0.125,0.0,0.0,0.717,0.25,0.344,0.526,0.526,0.0,0.019,0.186,0,0
1.0,0.348,0.348,0.0,0.0,0.0,0.283,0.557,0.712,0.712,0.0,0.0,0.182,0,0
0.5,0.262,0.262,0.25,0.0,0.0,0.0,0.367,0.64,0.64,0.0,0.0,0.174,0,0
0.25,0.159,0.159,0.0,0.0,0.0,0.0,0.274,0.554,0.554,0.0,0.0,0.0468,0,0
0.25,0.156,0.156,0.0,0.0,0.0,0.0,0.277,0.554,0.554,0.0,0.0,0.0936,0,0
0.25,0.151,0.151,0.0,0.0,0.0,0.0,0.281,0.559,0.559,0.0,0.0,0.0,0,0
0.25,0.148,0.148,0.0,0.0,0.0,0.0,0.277,0.564,0.564,0.0,0.0,0.14,0,0
0.25,0.147,0.147,0.0,0.0,0.0,0.0,0.291,0.564,0.564,0.0,0.0,0.14,0,0
0.25,0.147,0.147,0.0,0.0,0.0,0.0,0.302,0.559,0.559,0.0,0.0,0.0589,0,0
0.5,0.251,0.251,0.0,0.0,0.0,0.0,0.353,0.668,0.668,0.0,0.0,0.199,0,0
0.75,0.386,0.386,0.0,0.0,0.0,0.0,0.473,0.796,0.796,0.0,0.0,0.0,0,0
0.75,0.479,0.479,0.0,0.267,0.0,0.0,0.62,0.853,0.853,0.762,0.0,0.234,0,0
0.5,0.243,0.243,0.25,0.0,0.0,0.0,0.414,0.602,0.602,0.0,0.0,0.234,0,0
0.75,0.52,0.52,0.0,0.0,0.0,0.0,0.597,0.706,0.706,0.0,0.0,0.0468,0,0
0.75,0.511,0.511,0.0,0.0,0.0,0.0,0.625,0.678,0.678,0.0,0.0,0.0,0,0
0.75,0.42,0.42,0.0,0.0,0.0,0.0,0.611,0.659,0.659,0.0,0.0,0.117,0,0
1.0,0.158,0.158,0.0,0.0,0.0,0.0,0.4,0.54,0.54,0.0,0.0,0.0846,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0468,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.125,0.125,0.0,0.0,0.0,0.0,0.344,0.526,0.526,0.0,0.0,0.127,0,0
1.0,0.248,0.248,0.483,0.0,0.0,0.0,0.457,0.631,0.631,0.0,0.0,0.278,0,0
1.0,0.476,0.476,0.0333,0.0,0.0,0.0,0.475,0.811,0.811,0.0,0.0,0.276,0,0
1.0,0.489,0.489,0.0,0.0,0.0,0.0,0.322,0.811,0.811,0.0,0.0,0.61,0,0
1.0,0.476,0.476,0.0,0.0,0.0,0.0,0.336,0.811,0.811,0.0,0.0,0.245,0,0
0.75,0.355,0.355,0.0,0.0,0.0,0.0,0.327,0.74,0.74,0.0,0.0,0.565,0,0
0.25,0.148,0.148,0.0,0.0,0.0,0.0,0.277,0.564,0.564,0.0,0.0,0.328,0,0
0.25,0.147,0.147,0.0,0.0,0.0,0.0,0.291,0.564,0.564,0.0,0.0,0.234,0,0
0.25,0.147,0.147,0.483,0.0,0.0,0.0,0.302,0.559,0.559,0.0,0.0,0.0468,0,0
0.5,0.251,0.251,1.0,0.0,0.0,0.0,0.353,0.668,0.668,0.0,0.0,0.0468,0,0
0.5,0.274,0.274,0.3,0.0,0.0,0.0,0.402,0.687,0.687,0.0,0.0,0.234,0,0
0.75,0.479,0.479,0.283,0.167,0.0,0.0,0.62,0.853,0.853,0.136,0.0,0.432,0,0
1.0,0.825,0.825,0.0,0.1,0.0,0.0,0.881,1.0,1.0,0.0,0.0,0.0936,0,0
0.5,0.52,0.52,0.0,0.0,0.0,0.0,0.597,0.706,0.706,0.0,0.0,0.14,0,0
0.5,0.511,0.511,0.0,0.0,0.0,0.0,0.625,0.678,0.678,0.0,0.0,0.239,0,0
0.75,0.606,0.606,0.0,0.0,0.0,0.0,0.788,0.754,0.754,0.0,0.0,0.289,0,0
0.75,0.374,0.374,0.0,0.0,0.0,0.0,0.683,0.683,0.683,0.0,0.0,0.0,0,0
0.75,0.0992,0.0992,0.0,0.0,0.0,0.0,0.368,0.521,0.521,0.0,0.0,0.0,0,0
0.75,0.0679,0.0679,0.0,0.0,0.0,0.0,0.333,0.517,0.517,0.0,0.0,0.14,0,0
1.0,0.0555,0.0555,0.0,0.0,0.0,0.0,0.323,0.507,0.507,0.0,0.0,0.0936,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.323,0.502,0.502,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0468,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.328,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.172,0,0
1.0,0.476,0.476,0.25,0.267,0.0,0.0,0.475,0.811,0.811,0.567,0.0,0.317,0,0
1.0,0.489,0.489,0.0,0.0,0.0,0.0,0.322,0.811,0.811,0.769,0.0,0.231,0,0
0.5,0.262,0.262,0.0,0.0,0.0,0.0,0.297,0.64,0.64,0.518,0.0,0.405,0,0
0.5,0.253,0.253,0.0,0.0,0.0,0.0,0.304,0.649,0.649,0.388,0.0,0.269,0,0
0.25,0.148,0.148,0.0,0.0,0.0,0.0,0.277,0.564,0.564,0.0,0.0,0.099,0,0
0.25,0.147,0.147,0.517,0.0,0.0,0.0,0.291,0.564,0.564,0.0,0.0,0.328,0,0
0.5,0.245,0.245,0.0,0.0,0.0,0.0,0.346,0.649,0.649,0.0,0.0,0.222,0,0
0.75,0.352,0.352,0.0,0.0,0.0,0.0,0.4,0.768,0.768,0.0,0.0,0.322,0,0
0.75,0.386,0.386,0.0,0.0,0.0,0.0,0.473,0.796,0.796,0.0,0.0,0.0936,0,0
0.75,0.479,0.479,0.0,0.0,0.0,0.0,0.62,0.853,0.853,0.0,0.0,0.39,0,0
0.75,0.631,0.631,0.0,0.0,0.0,0.0,0.725,0.867,0.867,0.0,0.0,0.339,0,0
0.75,0.755,0.755,0.0,0.0,0.0,0.0,0.767,0.825,0.825,0.0,0.0,0.258,0,0
0.75,0.743,0.743,0.0,0.0,0.0,0.0,0.809,0.782,0.782,0.0,0.0,0.601,0,0
0.75,0.606,0.606,0.0,0.0,0.0,0.0,0.788,0.754,0.754,0.0,0.0,0.0468,0,0
0.75,0.266,0.266,0.0,0.0,0.0,0.0,0.541,0.612,0.612,0.0,0.0,0.138,0,0
0.75,0.0992,0.0992,0.0,0.0,0.0,0.0,0.368,0.521,0.521,0.0,0.0,0.0468,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0468,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0508,0.0508,0.517,0.0,0.0,0.0,0.309,0.502,0.502,0.0,0.0,0.0,0,0
1.0,0.0747,0.0747,0.0,0.0,0.0,0.0,0.319,0.507,0.507,0.0,0.0,0.0,0,0
1.0,0.125,0.125,0.0,0.0,0.0,0.0,0.344,0.526,0.526,0.0,0.0,0.352,0,0
1.0,0.248,0.248,0.0,0.0,0.0,0.0,0.457,0.631,0.631,0.0,0.0,0.211,0,0
0.75,0.262,0.262,0.0,0.0,0.0,0.0,0.367,0.64,0.64,0.0,0.0,0.591,0,0
0.5,0.269,0.269,0.0,0.0,0.0,0.0,0.29,0.64,0.64,0.0,0.0,0.0936,0,0
0.25,0.156,0.156,0.0,0.0,0.0,0.0,0.277,0.554,0.554,0.0,0.0,0.187,0,0
0.5,0.253,0.253,0.0,0.0,0.0,0.0,0.304,0.649,0.649,0.0,0.0,0.0468,0,0
0.5,0.247,0.247,0.0,0.0,0.0,0.0,0.297,0.659,0.659,0.0,0.0,0.375,0,0
0.25,0.147,0.147,0.25,0.0,0.0,0.0,0.291,0.564,0.564,0.0,0.0,0.275,0,0
0.25,0.147,0.147,0.0,0.0,0.0,0.0,0.302,0.559,0.559,0.0,0.0,0.14,0,0
0.5,0.251,0.251,0.0,0.0,0.0,0.0,0.353,0.668,0.668,0.0,0.0,0.0,0,0
0.5,0.274,0.274,0.0,0.0,0.0,0.0,0.402,0.687,0.687,0.0,0.0,0.248,0,0
0.5,0.336,0.336,0.0,0.0,0.0,0.0,0.499,0.725,0.725,0.0,0.0,0.0,0,0
0.5,0.437,0.437,0.0,0.0,0.0,0.0,0.569,0.734,0.734,0.0,0.0,0.187,0,0
0.25,0.285,0.285,0.0,0.0,0.0,0.0,0.428,0.587,0.587,0.0,0.0,0.234,0,0
0.25,0.28,0.28,0.0,0.0,0.0,0.0,0.441,0.573,0.573,0.0,0.0,0.375,0,0
0.75,0.606,0.606,0.0,0.0,0.0,0.0,0.788,0.754,0.754,0.0,0.0,0.294,0,0
0.75,0.374,0.374,0.0,0.0,0.0,0.0,0.683,0.683,0.683,0.0,0.0,0.496,0,0
1.0,0.149,0.149,0.0,0.0,0.0,0.0,0.478,0.574,0.574,0.0,0.0,0.2,0,0
1.0,0.0679,0.0679,0.0,0.0,0.0,0.0,0.333,0.517,0.517,0.0,0.0,0.157,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.14,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0468,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.125,0.125,0.767,0.0,0.0,0.0,0.344,0.526,0.526,0.0,0.0,0.0,0,0
1.0,0.149,0.149,0.0,0.0,0.0,0.0,0.358,0.55,0.55,0.0,0.0,0.217,0,0
0.75,0.262,0.262,0.0,0.267,0.0,0.0,0.367,0.64,0.64,0.64,0.0,0.225,0,0
0.5,0.269,0.269,0.0,0.0,0.0,0.0,0.29,0.64,0.64,0.715,0.0,0.0936,0,0
0.25,0.156,0.156,0.0,0.0,0.0,0.0,0.277,0.554,0.554,0.357,0.0,0.234,0,0
0.25,0.151,0.151,0.0,0.0,0.0,0.0,0.281,0.559,0.559,0.0,0.0,0.14,0,0
0.25,0.148,0.148,0.0,0.0,0.0,0.0,0.277,0.564,0.564,0.0,0.0,0.131,0,0
0.25,0.147,0.147,0.0,0.0,0.0,0.0,0.291,0.564,0.564,0.0,0.0,0.109,0,0
0.5,0.245,0.245,0.0,0.0,0.0,0.0,0.346,0.649,0.649,0.0,0.0,0.0799,0,0
0.5,0.15,0.15,0.0,0.0,0.0,0.0,0.305,0.568,0.568,0.0,0.0,0.14,0,0
0.25,0.162,0.162,0.0,0.0,0.0,0.0,0.33,0.578,0.578,0.0,0.0,0.0,0,0
0.25,0.193,0.193,0.0,0.0,0.0,0.0,0.379,0.597,0.597,0.0,0.0,0.0936,0,0
0.25,0.243,0.243,0.0,0.0,0.0,0.0,0.414,0.602,0.602,0.0,0.0,0.0936,0,0
0.25,0.285,0.285,0.25,0.0,0.0,0.0,0.428,0.587,0.587,0.0,0.0,0.375,0,0
0.5,0.511,0.511,0.0,0.0,0.0,0.0,0.625,0.678,0.678,0.0,0.0,0.0,0,0
0.75,0.606,0.606,0.0,0.0,0.0,0.0,0.788,0.754,0.754,0.0,0.0,0.0468,0,0
0.75,0.374,0.374,0.0,0.0,0.0,0.0,0.683,0.683,0.683,0.0,0.0,0.0936,0,0
0.75,0.199,0.199,0.0,0.0,0.0,0.0,0.589,0.627,0.627,0.0,0.0,0.14,0,0
1.0,0.105,0.105,0.0,0.0,0.0,0.0,0.484,0.612,0.612,0.0,0.0,0.0936,0,0
1.0,0.0555,0.0555,0.0,0.0,0.0,0.0,0.323,0.507,0.507,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0936,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.469,0.469,0.0,0.0,0.0,0,0
1.0,0.125,0.125,0.25,0.417,0.0,0.0,0.344,0.526,0.526,0.457,0.0,0.0,0,0
1.0,0.149,0.149,0.0,0.117,0.0,0.0,0.358,0.55,0.55,0.412,0.0,0.0,0,0
1.0,0.369,0.369,0.25,0.0,0.0,0.0,0.421,0.726,0.726,0.19,0.0,0.162,0,0
1.0,0.379,0.379,0.0,0.0,0.0,0.0,0.306,0.726,0.726,0.0,0.0,0.54,0,0
1.0,0.476,0.476,0.0,0.0,0.0,0.0,0.336,0.811,0.811,0.0,0.0,0.518,0,0
1.0,0.355,0.355,0.0,0.0,0.0,0.0,0.327,0.74,0.74,0.0,0.0,0.537,0,0
0.75,0.345,0.345,0.0,0.0,0.0,0.0,0.316,0.754,0.754,0.0,0.0,0.249,0,0
0.25,0.147,0.147,0.0,0.0,0.0,0.0,0.291,0.564,0.564,0.0,0.0,0.257,0,0
0.25,0.147,0.147,0.0,0.0,0.0,0.0,0.302,0.559,0.559,0.0,0.0,0.184,0,0
0.25,0.15,0.15,0.0,0.0,0.0,0.0,0.305,0.568,0.568,0.0,0.0,0.364,0,0
0.75,0.386,0.386,0.25,0.0,0.0,0.0,0.473,0.796,0.796,0.0,0.0,0.567,0,0
0.75,0.479,0.479,0.483,0.0,0.0,0.0,0.62,0.853,0.853,0.0,0.0,0.284,0,0
0.5,0.437,0.437,0.55,0.0,0.0,0.0,0.569,0.734,0.734,0.0,0.0,0.0,0,0
0.5,0.52,0.52,0.0,0.0,0.0,0.0,0.597,0.706,0.706,0.0,0.0,0.234,0,0
0.5,0.511,0.511,0.0,0.0,0.0,0.0,0.625,0.678,0.678,0.0,0.0,0.0832,0,0
0.5,0.42,0.42,0.0,0.0,0.0,0.0,0.611,0.659,0.659,0.0,0.0,0.387,0,0
0.75,0.374,0.374,0.0,0.0,0.0,0.0,0.683,0.683,0.683,0.0,0.0,0.637,0,0
1.0,0.249,0.249,0.0,0.0,0.0,0.0,0.699,0.679,0.679,0.0,0.0,0.0911,0,0
1.0,0.105,0.105,0.0,0.0,0.0,0.0,0.484,0.612,0.612,0.0,0.0,0.135,0,0
1.0,0.0555,0.0555,0.0,0.0,0.0,0.0,0.323,0.507,0.507,0.0,0.0,0.271,0,0
