occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.244,0.244,0.5,0,0,0,0.46,0.629,0.629,0,0,0
0.75,0.153,0.153,0,0,0,0,0.313,0.552,0.552,0,0,0.0125
0.5,0.262,0.262,0,0,0,0,0.291,0.638,0.638,0,0,0.0624
0.75,0.359,0.359,0,0,0,0,0.318,0.725,0.725,0,0,0.846
0.75,0.346,0.346,0,0,0,0,0.329,0.739,0.739,0,0,0.15
0.75,0.336,0.336,0,0,0,0,0.318,0.753,0.753,0,0,0.0982
0.75,0.333,0.333,0,0,0.183,0,0.36,0.753,0.753,0,0,0.175
0.75,0.334,0.334,0,0,0.817,0,0.392,0.739,0.739,0,0.133,0
0.5,0.246,0.246,0,0,0,0.517,0.354,0.667,0.667,0,0.553,0
0.5,0.269,0.269,0,0,0,1,0.404,0.685,0.685,0,0.528,0.131
0.75,0.469,0.469,0,0,0,1,0.624,0.852,0.852,0,0.363,0.196
0.5,0.422,0.422,0,0,0,1,0.573,0.733,0.733,0,0.238,0.0327
0.5,0.499,0.499,0,0,0,1,0.601,0.704,0.704,0,0,0.0982
0.75,0.721,0.721,0.5,0,0,0.75,0.814,0.781,0.781,0,0,0.196
0.75,0.602,0.602,0.267,0,0,0,0.793,0.753,0.753,0,0,0.397
0.75,0.266,0.266,0,0,0,0,0.544,0.61,0.61,0,0,0.354
1,0.0984,0.0984,0,0,0,0,0.369,0.519,0.519,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.121
1,0.244,0.244,0,0,0,0,0.46,0.629,0.629,0,0,0.0698
1,0.361,0.361,0,0,0,0,0.424,0.725,0.725,0,0,0.177
1,0.369,0.369,0,0,0,0,0.307,0.725,0.725,0,0,0.137
0.75,0.256,0.256,0,0,0,0,0.298,0.638,0.638,0,0,0.293
0.5,0.247,0.247,0,0,0,0,0.305,0.648,0.648,0,0,0.137
0.5,0.24,0.24,0,0,0,0,0.298,0.657,0.657,0,0,0.259
0.5,0.238,0.238,0,0,0,0,0.326,0.657,0.657,0,0,0.0327
0.5,0.239,0.239,0,0,0,0,0.347,0.648,0.648,0,0,0.164
0.5,0.246,0.246,0,0,0,0,0.354,0.667,0.667,0,0,0
0.5,0.269,0.269,0.25,0,0,0,0.404,0.685,0.685,0,0,0.0327
0.5,0.329,0.329,0,0,0,0,0.502,0.723,0.723,0,0,0.393
0.75,0.609,0.609,0,0,0,0,0.73,0.866,0.866,0,0,0.295
0.75,0.725,0.725,0,0,0,0,0.772,0.824,0.824,0,0,0.0982
1,0.721,0.721,0.25,0,0,0,0.814,0.781,0.781,0,0,0.559
1,0.417,0.417,0,0,0,0,0.615,0.657,0.657,0,0,0.389
1,0.157,0.157,0,0,0,0,0.401,0.538,0.538,0,0,0.0327
1,0.0984,0.0984,0,0,0,0,0.369,0.519,0.519,0,0,0.0714
1,0.0674,0.0674,0,0,0,0,0.334,0.514,0.514,0,0,0.0858
1,0.0551,0.0551,0,0,0,0,0.324,0.505,0.505,0,0,0
1,0.049,0.049,0,0,0,0,0.324,0.5,0.5,0,0,0
1,0.049,0.049,0,0,0,0,0.32,0.495,0.495,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.151
1,0.198,0.198,0,0,0,0,0.432,0.582,0.582,0,0,0.482
0.75,0.147,0.147,0,0,0,0,0.359,0.547,0.547,0,0,0.0327
0.75,0.153,0.153,0,0.783,0,0,0.313,0.552,0.552,0.517,0,0.108
0.75,0.369,0.369,0,0,0,0,0.307,0.725,0.725,0.559,0,0.0834
0.5,0.256,0.256,0,0,0,0,0.298,0.638,0.638,0.497,0,0.0655
0.25,0.148,0.148,0,0,0,0,0.281,0.557,0.557,0.573,0,0.0327
0.5,0.24,0.24,0,0,0,0,0.298,0.657,0.657,0.747,0,0.0142
0.5,0.238,0.238,0,0,0,0,0.326,0.657,0.657,0,0,0.137
0.5,0.239,0.239,0,0,0,0,0.347,0.648,0.648,0,0,0.0327
0.5,0.246,0.246,0,0,0,0,0.354,0.667,0.667,0,0,0.0982
0.5,0.269,0.269,0,0,0,0,0.404,0.685,0.685,0,0,0
0.5,0.329,0.329,0,0,0,0,0.502,0.723,0.723,0,0,0
0.75,0.609,0.609,0.75,0,0,0,0.73,0.866,0.866,0,0,0.164
0.75,0.725,0.725,0.267,0,0,0,0.772,0.824,0.824,0,0,0.0655
0.75,0.721,0.721,0,0,0,0,0.814,0.781,0.781,0,0,0.0982
0.75,0.602,0.602,0,0,0,0,0.793,0.753,0.753,0,0,0.0459
1,0.483,0.483,0,0,0,0,0.831,0.755,0.755,0,0,0.243
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0139
1,0.0737,0.0737,0,0,0,0,0.32,0.505,0.505,0,0,0.231
1,0.198,0.198,0,0,0,0,0.432,0.582,0.582,0,0,0.052
1,0.244,0.244,0,0,0,0,0.46,0.629,0.629,0,0,0.11
1,0.257,0.257,0,0,0,0,0.368,0.638,0.638,0,0,0.426
1,0.476,0.476,0,0,0,0,0.324,0.811,0.811,0,0,0.243
1,0.463,0.463,0,0,0,0,0.338,0.811,0.811,0,0,0.308
1,0.445,0.445,0.25,0,0,0,0.352,0.83,0.83,0,0,0.605
1,0.432,0.432,0.25,0,0,0,0.338,0.849,0.849,0,0,0.106
1,0.428,0.428,0,0,0,0,0.394,0.849,0.849,0,0,0.0982
0.75,0.334,0.334,0,0,0,0,0.392,0.739,0.739,0,0,0.0655
0.5,0.246,0.246,0,0,0,0,0.354,0.667,0.667,0,0,0.0327
0.5,0.269,0.269,0,0,0,0,0.404,0.685,0.685,0,0,0.0327
0.5,0.329,0.329,0.5,0,0,0,0.502,0.723,0.723,0,0,0.0655
0.25,0.236,0.236,0.517,0,0,0,0.415,0.599,0.599,0,0,0.204
0.75,0.725,0.725,0,0,0,0,0.772,0.824,0.824,0,0,0.131
1,0.945,0.945,0,0,0,0,1,0.887,0.887,0,0,0.227
1,0.786,0.786,0,0,0,0,0.972,0.849,0.849,0,0,0.3
1,0.374,0.374,0,0,0,0,0.688,0.682,0.682,0,0,0.164
1,0.197,0.197,0,0,0,0,0.593,0.626,0.626,0,0,0.0327
1,0.0857,0.0857,0,0,0,0,0.411,0.563,0.563,0,0,0
1,0.0551,0.0551,0,0,0,0,0.324,0.505,0.505,0,0,0
1,0.049,0.049,0,0,0,0,0.324,0.5,0.5,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.32,0.495,0.495,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0655
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0821
0.75,0.244,0.244,0.5,0.517,0,0,0.46,0.629,0.629,0.604,0,0.0555
0.75,0.257,0.257,0,0,0,0,0.368,0.638,0.638,0.472,0,0
0.5,0.156,0.156,0,0,0.933,0,0.274,0.552,0.552,0,0.201,0
0.25,0.152,0.152,0,0.783,1,0,0.278,0.552,0.552,0.472,0,0.0655
0.25,0.148,0.148,0,0.783,0.0833,0.25,0.281,0.557,0.557,0.452,0,0.0327
0,0.049,0.049,0,0.517,0,0.267,0.258,0.465,0.465,0.852,0,0.0327
0.25,0.144,0.144,0,0,0.933,0,0.292,0.561,0.561,0.817,0.0685,0
0.5,0.239,0.239,0,0,0.0667,0.267,0.347,0.648,0.648,0,0.512,0.0982
0.5,0.246,0.246,0,0,0,1,0.354,0.667,0.667,0,0.324,0.164
0.5,0.269,0.269,0,0,0,0.3,0.404,0.685,0.685,0,0.354,0.164
0.5,0.329,0.329,0,0,0,0,0.502,0.723,0.723,0,0.326,0.0982
0.25,0.236,0.236,0,0,0,0,0.415,0.599,0.599,0,0.611,0.196
0.75,0.725,0.725,0.5,0,0,0,0.772,0.824,0.824,0,0.545,0.196
0.75,0.721,0.721,0,0,0,0,0.814,0.781,0.781,0,0,0.131
1,0.602,0.602,0,0,0,0,0.793,0.753,0.753,0,0,0.196
1,0.157,0.157,0,0,0,0,0.401,0.538,0.538,0,0,0.196
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.164
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0503,0.0503,0,0,0,0,0.309,0.5,0.5,0,0,0
1,0.0737,0.0737,0,0,0,0,0.32,0.505,0.505,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.147,0.147,0,0,0,0,0.359,0.547,0.547,0,0,0
0.75,0.153,0.153,0,0,0,0,0.313,0.552,0.552,0,0,0.0982
0.5,0.156,0.156,0,0,0,0,0.274,0.552,0.552,0,0,0.238
0.75,0.256,0.256,0.25,0,0,0,0.298,0.638,0.638,0,0,0.1
0.75,0.247,0.247,0,0,0,0,0.305,0.648,0.648,0,0,0.203
0.75,0.24,0.24,0,0,0,0,0.298,0.657,0.657,0,0,0
0.25,0.144,0.144,0,0,0,0,0.292,0.561,0.561,0,0,0.164
0.5,0.239,0.239,0,0,0,0,0.347,0.648,0.648,0,0,0.0327
0.25,0.147,0.147,0,0,0,0,0.306,0.566,0.566,0,0,0.0655
0.25,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0655
0.5,0.189,0.189,0,0,0,0,0.38,0.594,0.594,0,0,0.413
0.5,0.236,0.236,0,0,0,0,0.415,0.599,0.599,0,0,0.171
0.75,0.725,0.725,0.767,0.283,0,0,0.772,0.824,0.824,0,0,0.113
0.75,0.721,0.721,0,0.5,0,0,0.814,0.781,0.781,0.566,0,0.073
0.75,0.417,0.417,0,0,0,0,0.615,0.657,0.657,0,0,0.209
0.75,0.266,0.266,0,0,0,0,0.544,0.61,0.61,0,0,0.279
0.75,0.0984,0.0984,0,0,0,0,0.369,0.519,0.519,0,0,0.253
1,0.0674,0.0674,0,0,0,0,0.334,0.514,0.514,0,0,0.0982
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0655
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.237
0.75,0.147,0.147,0,0,0,0,0.359,0.547,0.547,0,0,0.0121
0.75,0.257,0.257,0,0,0,0,0.368,0.638,0.638,0,0,0.176
0.5,0.156,0.156,0,0,0,0,0.274,0.552,0.552,0,0,0
0.5,0.256,0.256,0,0,0,0,0.298,0.638,0.638,0,0,0.0327
0.5,0.247,0.247,0,0,0,0,0.305,0.648,0.648,0,0,0.0327
0.75,0.336,0.336,0.5,0,0,0,0.318,0.753,0.753,0,0,0.0982
0.5,0.238,0.238,0,0,0,0,0.326,0.657,0.657,0,0,0.0655
0.5,0.239,0.239,0,0,0,0,0.347,0.648,0.648,0,0,0.0327
0.5,0.246,0.246,0,0,0,0,0.354,0.667,0.667,0,0,0.0982
0.5,0.269,0.269,0,0,0,0,0.404,0.685,0.685,0,0,0.305
0.25,0.189,0.189,0,0,0,0,0.38,0.594,0.594,0,0,0.315
0.25,0.236,0.236,0.75,0,0,0,0.415,0.599,0.599,0,0,0.207
1,0.95,0.95,1,0,0,0,0.944,0.943,0.943,0,0,0.123
1,0.945,0.945,1,0,0,0,1,0.887,0.887,0,0,0.171
1,0.786,0.786,0.833,0,0,0,0.972,0.849,0.849,0,0,0.217
1,0.374,0.374,0,0,0,0,0.688,0.682,0.682,0,0,0.402
1,0.0984,0.0984,0,0,0,0,0.369,0.519,0.519,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0982
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.147,0.147,0,0,0,0,0.359,0.547,0.547,0,0,0
1,0.257,0.257,0,0,0,0,0.368,0.638,0.638,0,0,0
0.75,0.369,0.369,0.767,0,0.25,0,0.307,0.725,0.725,0,0,0.0675
0.75,0.359,0.359,0,0.0333,0,0.517,0.318,0.725,0.725,0,0.604,0
0.75,0.346,0.346,0,0.483,0,0.533,0.329,0.739,0.739,0.694,0.342,0.229
0.75,0.336,0.336,0,0,0,0,0.318,0.753,0.753,0.591,0.261,0.164
0.75,0.333,0.333,0,0,0,0,0.36,0.753,0.753,0.0904,0.281,0.0327
0.75,0.334,0.334,0,0,0,0,0.392,0.739,0.739,0,0.531,0.0327
0.75,0.344,0.344,0,0,0,0,0.402,0.767,0.767,0,0.447,0.262
0.75,0.38,0.38,0.5,0,0,0,0.476,0.796,0.796,0,0.205,0.262
0.75,0.469,0.469,0,0,0,0,0.624,0.852,0.852,0,0.567,0.0327
0.75,0.609,0.609,0,0,0,0,0.73,0.866,0.866,0,0.548,0.0982
1,0.95,0.95,0,0,0,0,0.944,0.943,0.943,0,0.411,0.654
1,0.945,0.945,0,0,0,0,1,0.887,0.887,0,0,0.622
1,0.786,0.786,0.25,0,0,0,0.972,0.849,0.849,0,0,0.213
0.75,0.374,0.374,0.517,0,0,0,0.688,0.682,0.682,0,0,0.201
1,0.197,0.197,0,0.283,0,0,0.593,0.626,0.626,0,0,0
1,0.0857,0.0857,0,0.233,0,0,0.411,0.563,0.563,0.64,0,0.164
1,0.0551,0.0551,0,0,0,0,0.324,0.505,0.505,0.094,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0982
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0784
1,0.124,0.124,0,0,0,0,0.345,0.524,0.524,0,0,0.0386
1,0.147,0.147,0,0,0,0,0.359,0.547,0.547,0,0,0.012
1,0.257,0.257,0,0,0,0,0.368,0.638,0.638,0,0,0.228
1,0.476,0.476,0,0,0.683,0,0.324,0.811,0.811,0,0,0.053
0.5,0.256,0.256,0,0,0.317,0.0167,0.298,0.638,0.638,0,0.101,0.185
0.5,0.247,0.247,0,0,0,1,0.305,0.648,0.648,0,0,0.336
0.75,0.336,0.336,0.25,0,0,0.55,0.318,0.753,0.753,0,0,0.0689
0.75,0.333,0.333,0,0,0,0,0.36,0.753,0.753,0,0,0.225
0.75,0.334,0.334,0,0,0,0,0.392,0.739,0.739,0,0,0.227
0.75,0.344,0.344,0,0,0,0,0.402,0.767,0.767,0,0,0.0327
0.5,0.269,0.269,0,0,0,0,0.404,0.685,0.685,0,0,0.0327
0.75,0.329,0.329,0.25,0,0,0,0.502,0.723,0.723,0,0,0.423
0.75,0.609,0.609,0,0.0333,0,0,0.73,0.866,0.866,0,0,0.0327
1,0.95,0.95,0,0.483,0,0,0.944,0.943,0.943,0.703,0,0.164
1,0.945,0.945,0,0,0,0,1,0.887,0.887,0.371,0,0.229
1,0.602,0.602,0,0,0,0,0.793,0.753,0.753,0,0,0.0655
1,0.266,0.266,0,0,0,0,0.544,0.61,0.61,0,0,0.131
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0655
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.164
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.25,0.152,0.152,0,0,0,0,0.278,0.552,0.552,0,0,0
0.25,0.148,0.148,0,0,0,0,0.281,0.557,0.557,0,0,0.345
0.5,0.24,0.24,0,0,0,0,0.298,0.657,0.657,0,0,0.0734
0.5,0.238,0.238,0,0,0,0,0.326,0.657,0.657,0,0,0.119
0.25,0.144,0.144,0,0,0,0,0.302,0.557,0.557,0,0,0.0655
0.5,0.246,0.246,0,0,0,0,0.354,0.667,0.667,0,0,0.0655
0.25,0.159,0.159,0,0,0,0,0.331,0.575,0.575,0,0,0.196
0.5,0.329,0.329,0,0,0,0,0.502,0.723,0.723,0,0,0.269
0.75,0.609,0.609,0.25,0,0,0,0.73,0.866,0.866,0,0,0.228
1,0.95,0.95,0,0,0,0,0.944,0.943,0.943,0,0,0.315
1,0.945,0.945,0,0,0,0,1,0.887,0.887,0,0,0.254
1,0.602,0.602,0,0.783,0.183,0,0.793,0.753,0.753,0.476,0,0.192
1,0.157,0.157,0,0,0.0667,0.267,0.401,0.538,0.538,0.503,0.12,0.0327
1,0.0984,0.0984,0,0,0,1,0.369,0.519,0.519,0,0.369,0.0655
1,0.049,0.049,0,0,0,1,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0.367,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.136
1,0.147,0.147,0,0,0.683,0,0.359,0.547,0.547,0,0,0.0597
1,0.257,0.257,0.25,0,1,0,0.368,0.638,0.638,0,0.834,0.0129
0.75,0.262,0.262,0.25,0,0.583,0,0.291,0.638,0.638,0,0.289,0.0257
0.25,0.152,0.152,0,0,0,0.75,0.278,0.552,0.552,0,0,0.103
0.5,0.247,0.247,0,0,0,0.0333,0.305,0.648,0.648,0,0,0.242
0.5,0.24,0.24,0,0,0,0,0.298,0.657,0.657,0,0,0.514
0.5,0.238,0.238,0,0,0,0,0.326,0.657,0.657,0,0,0.164
0.25,0.144,0.144,0,0,0,0,0.302,0.557,0.557,0,0,0.262
0.25,0.147,0.147,0,0,0,0,0.306,0.566,0.566,0,0,0.0655
0.5,0.269,0.269,0.25,0,0,0,0.404,0.685,0.685,0,0,0.0655
0.5,0.329,0.329,0,0,0.183,0,0.502,0.723,0.723,0,0,0.164
0.75,0.609,0.609,0.5,0,0.0667,0.267,0.73,0.866,0.866,0,0.282,0.0327
1,0.95,0.95,0.5,0.533,0,0.783,0.944,0.943,0.943,0.148,0.644,0.0982
1,0.945,0.945,0.517,0.25,0,0,1,0.887,0.887,0.637,0.403,0.267
1,0.786,0.786,0,0,0,0,0.972,0.849,0.849,0,0.878,0.418
1,0.266,0.266,0,0,0,0,0.544,0.61,0.61,0,0.488,0.0982
1,0.0984,0.0984,0,0,0,0,0.369,0.519,0.519,0,0.404,0.136
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0373
1,0.342,0.342,0.5,0,0,0,0.561,0.711,0.711,0,0,0
0.75,0.257,0.257,0,0,0,0,0.368,0.638,0.638,0,0,0
0.75,0.262,0.262,0,0,0,0,0.291,0.638,0.638,0,0,0
0.75,0.256,0.256,0,0,0,0,0.298,0.638,0.638,0,0,0.229
0.75,0.247,0.247,0,0,0,0,0.305,0.648,0.648,0,0,0.263
0.75,0.24,0.24,0,0,0,0,0.298,0.657,0.657,0,0,0.157
0.75,0.333,0.333,0,0,0,0,0.36,0.753,0.753,0,0,0
0.75,0.334,0.334,0,0.283,0,0,0.392,0.739,0.739,0,0,0.164
0.75,0.344,0.344,0,0.5,0,0,0.402,0.767,0.767,0.81,0,0.0655
0.75,0.38,0.38,0,0,0,0,0.476,0.796,0.796,0.564,0,0.0327
0.5,0.329,0.329,0.25,0,0,0,0.502,0.723,0.723,0.644,0,0.0655
0.5,0.422,0.422,0.25,0,0,0,0.573,0.733,0.733,0.123,0,0.262
0.5,0.499,0.499,0,0,0,0,0.601,0.704,0.704,0,0,0.211
1,0.945,0.945,0,0,0,0,1,0.887,0.887,0,0,0.198
1,0.786,0.786,0,0,0,0,0.972,0.849,0.849,0,0,0.113
1,0.374,0.374,0,0,0,0,0.688,0.682,0.682,0,0,0.399
1,0.148,0.148,0,0,0,0,0.481,0.572,0.572,0,0,0.0655
1,0.0857,0.0857,0,0,0,0,0.411,0.563,0.563,0,0,0
1,0.0551,0.0551,0,0,0,0,0.324,0.505,0.505,0,0,0.0982
1,0.049,0.049,0,0,0,0,0.324,0.5,0.5,0,0,0
1,0.049,0.049,0,0,0,0,0.32,0.495,0.495,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0982
1,0.147,0.147,0,0,0.933,0,0.359,0.547,0.547,0,0.109,0.344
1,0.465,0.465,0.25,0,0.0667,0.267,0.479,0.811,0.811,0,0.101,0.181
0.5,0.262,0.262,0,0,0,0.783,0.291,0.638,0.638,0,0,0
0.25,0.152,0.152,0.25,0.283,0,0,0.278,0.552,0.552,0,0,0
0.25,0.148,0.148,0,0.767,0,0,0.281,0.557,0.557,0.763,0,0.0982
0.5,0.24,0.24,0.5,0,0,0,0.298,0.657,0.657,0,0,0.0982
0.5,0.238,0.238,0,0,0,0,0.326,0.657,0.657,0,0,0.295
0.5,0.239,0.239,0,0,0,0,0.347,0.648,0.648,0,0,0.0327
0.25,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.159,0.159,0,0,0,0,0.331,0.575,0.575,0,0,0
0.5,0.329,0.329,0.767,0,0,0,0.502,0.723,0.723,0,0,0
0.75,0.609,0.609,0,0.283,0.183,0,0.73,0.866,0.866,0,0,0.0982
0.75,0.725,0.725,0.767,0.233,0.0667,0.267,0.772,0.824,0.824,0.575,0.259,0
1,0.945,0.945,0,0,0,0.517,1,0.887,0.887,0,0.672,0.0463
1,0.786,0.786,0,0,0,0,0.972,0.849,0.849,0,0.291,0.383
1,0.483,0.483,0,0,0,0,0.831,0.755,0.755,0,0.567,0.316
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0655
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0734
1,0.342,0.342,0.25,0,0,0,0.561,0.711,0.711,0,0,0.199
1,0.465,0.465,0,0,0.933,0,0.479,0.811,0.811,0,0.101,0.0981
1,0.476,0.476,0,0,0.317,0.0167,0.324,0.811,0.811,0,0.31,0.0809
0.75,0.359,0.359,0,0,0,0.233,0.318,0.725,0.725,0,0.386,0
0.5,0.247,0.247,0,0,0,0,0.305,0.648,0.648,0,0,0.166
0.5,0.24,0.24,0,0,0,0,0.298,0.657,0.657,0,0,0.579
0.5,0.238,0.238,0,0,0,0,0.326,0.657,0.657,0,0,0.397
0.5,0.239,0.239,0,0.517,0,0,0.347,0.648,0.648,0.244,0,0.0327
0.5,0.246,0.246,0,0,0,0,0.354,0.667,0.667,0.568,0,0.131
0.5,0.269,0.269,0,0,0,0,0.404,0.685,0.685,0.546,0,0
0.5,0.329,0.329,0,0,0,0,0.502,0.723,0.723,0,0,0.0655
0.5,0.422,0.422,0,0,0,0,0.573,0.733,0.733,0,0,0
1,0.95,0.95,0,0,0,0,0.944,0.943,0.943,0,0,0.229
1,0.945,0.945,0,0.533,0,0,1,0.887,0.887,0.125,0,0.262
0.75,0.602,0.602,0,0.517,0,0,0.793,0.753,0.753,0.673,0,0.265
1,0.374,0.374,0.75,0,0,0,0.688,0.682,0.682,0.635,0,0.178
1,0.0984,0.0984,1,0,0,0,0.369,0.519,0.519,0,0,0.131
1,0.049,0.049,0.8,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0126
1,0.257,0.257,0,0,0,0,0.368,0.638,0.638,0,0,0.125
0.75,0.156,0.156,0,0,0,0,0.274,0.552,0.552,0,0,0.0132
0.75,0.256,0.256,0,0,0,0,0.298,0.638,0.638,0,0,0.117
0.5,0.247,0.247,0,0,0,0,0.305,0.648,0.648,0,0,0.118
0.75,0.24,0.24,0,0,0,0,0.298,0.657,0.657,0,0,0.136
