Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T07:00:00Z,27.806,0.807,25.051,0.19,0.0,0.0,0.0,0.148,0.005,0.037,0.0,0.04,0.0,0.0,0.0,0.012,0.376,25.051,4.45034,4.45034,0.76026,0.76026,3.69008,0.17904,0.0,0.0,0.0,0.13891,0.00498,0.03464,0.0,0.03744,0.0,0.0,0.0,0.01087,0.35437,3.69008,0.0,0.0,0.0,20.752,0.0,0.0,0.119,0.0,0.0,58.023,53.021,55.156,72.5,72.5,72.5,127.292,0.0,0.0,57.2,56.152,94.0,14.987,0.0,0.0
2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T08:00:00Z,30.309,0.684,27.977,0.212,0.0,0.0,0.0,0.074,0.003,0.037,0.0,0.039,0.0,0.0,0.0,0.008,0.311,27.977,4.7791,4.7791,0.65807,0.65807,4.12103,0.20444,0.0,0.0,0.0,0.07125,0.00256,0.03542,0.0,0.03733,0.0,0.0,0.0,0.00771,0.29937,4.12103,0.0,0.0,0.0,23.171,0.0,0.0,0.119,0.0,0.0,57.198,54.036,55.001,72.5,72.5,72.5,127.292,0.0,0.0,57.2,56.152,94.0,14.987,0.0,0.0
2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T09:00:00Z,31.763,0.673,29.468,0.224,0.0,0.0,0.0,0.059,0.002,0.037,0.0,0.038,0.0,0.0,0.0,0.008,0.305,29.468,4.97712,4.97712,0.63653,0.63653,4.34059,0.21163,0.0,0.0,0.0,0.05595,0.00201,0.03481,0.0,0.03575,0.0,0.0,0.0,0.00758,0.2888,4.34059,0.0,1.052,0.404,24.37,0.0,0.854,0.115,0.0,0.0,58.021,55.264,55.256,72.5,72.5,72.5,128.476,0.0,0.0,59.0,57.921,94.0,16.106,0.0,0.0
2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T10:00:00Z,32.032,0.669,29.751,0.226,0.0,0.0,0.0,0.059,0.002,0.037,0.0,0.037,0.0,0.0,0.0,0.008,0.3,29.751,5.00853,5.00853,0.62626,0.62626,4.38227,0.21153,0.0,0.0,0.0,0.05539,0.00199,0.03446,0.0,0.03446,0.0,0.0,0.0,0.00737,0.28107,4.38227,0.0,0.0,0.0,24.572,0.0,0.0,0.112,0.0,0.0,59.283,56.158,55.549,72.5,72.5,72.5,117.029,0.0,0.0,60.8,58.555,88.0,14.987,0.0,0.0
2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T11:00:00Z,33.335,1.026,29.835,0.226,0.0,0.0,0.393,0.059,0.002,0.037,0.0,0.036,0.0,0.0,0.0,0.005,0.267,29.835,5.37559,5.37559,0.98088,0.98088,4.39471,0.21657,0.0,0.0,0.37609,0.05655,0.00203,0.03518,0.0,0.03423,0.0,0.0,0.0,0.00509,0.25514,4.39471,0.0,0.0,0.0,24.619,0.0,0.0,0.118,0.0,0.0,59.7,56.527,55.674,72.5,72.5,72.5,110.869,0.0,0.0,60.8,59.69,94.0,13.869,0.0,0.0
2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T12:00:00Z,45.187,0.723,42.721,0.324,0.0,0.0,0.0,0.059,0.002,0.03,0.0,0.036,0.0,0.0,0.0,0.005,0.267,42.721,7.00602,7.00602,0.71328,0.71328,6.29274,0.3199,0.0,0.0,0.0,0.05834,0.00209,0.02919,0.0,0.03531,0.0,0.0,0.0,0.00526,0.26319,6.29274,0.0,0.523,0.201,33.573,0.0,0.427,0.118,1.0,0.0,60.01,56.875,55.956,74.634,75.0,75.0,137.865,0.0,0.0,60.8,59.69,94.0,18.343,0.0,0.0
2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T13:00:00Z,49.735,1.158,45.782,0.347,0.0,0.0,0.412,0.059,0.002,0.028,0.0,0.038,0.0,0.0,0.0,0.005,0.267,45.782,7.89809,7.89809,1.15442,1.15442,6.74367,0.34627,0.0,0.0,0.41043,0.05892,0.00211,0.02789,0.0,0.03765,0.0,0.0,0.0,0.00531,0.26584,6.74367,0.0,1.052,0.404,36.6,0.0,0.854,0.11,0.0,0.0,60.142,58.747,56.166,74.948,75.0,75.0,136.043,0.0,0.0,60.8,58.556,88.0,17.224,0.0,0.0
2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T14:00:00Z,47.009,0.767,44.391,0.337,0.0,0.0,0.0,0.059,0.002,0.027,0.03,0.04,0.0,0.0,0.0,0.005,0.267,44.391,7.22854,7.22854,0.68978,0.68978,6.53875,0.30292,0.0,0.0,0.0,0.05316,0.00191,0.02444,0.02697,0.03575,0.0,0.0,0.0,0.00479,0.23984,6.53875,0.0,1.053,0.404,36.269,0.0,0.854,0.11,0.0,0.0,60.162,59.431,56.304,74.993,75.0,75.0,73.672,99.99,0.0,60.8,58.556,88.0,16.106,0.0,0.0
2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T15:00:00Z,43.586,0.713,41.153,0.312,0.0,0.0,0.0,0.059,0.002,0.026,0.0,0.041,0.0,0.0,0.0,0.005,0.267,41.153,6.58507,6.58507,0.52318,0.52318,6.06188,0.22925,0.0,0.0,0.0,0.0434,0.00156,0.01937,0.0,0.02991,0.0,0.0,0.0,0.00391,0.19579,6.06188,0.0,0.0,0.0,33.875,0.0,0.0,0.107,0.0,0.0,60.393,59.672,56.568,74.999,75.0,75.0,151.275,0.0,0.0,60.8,58.556,88.0,19.461,6.974,0.0
2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T16:00:00Z,43.137,1.506,37.999,0.288,0.0,0.0,0.42,0.323,0.012,0.022,0.03,0.041,0.0,0.0,0.0,0.006,0.364,37.999,6.59315,6.59315,0.99589,0.99589,5.59727,0.19076,0.0,0.0,0.27757,0.21339,0.00766,0.01481,0.01984,0.02696,0.0,0.0,0.0,0.00396,0.24095,5.59727,0.0,1.452,0.558,31.341,0.0,1.182,0.111,0.0,0.0,62.031,60.111,57.225,75.0,75.0,75.0,102.519,99.99,0.0,62.6,59.098,82.0,21.922,23.141,0.0
2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,38.046,1.37,33.37,0.253,0.0,0.0,0.0,0.57,0.02,0.018,0.0,0.04,0.0,0.0,0.0,0.007,0.462,33.37,5.7845,5.7845,0.86905,0.86905,4.91545,0.16065,0.0,0.0,0.0,0.36136,0.01297,0.01116,0.0,0.02522,0.0,0.0,0.0,0.0044,0.29329,4.91545,0.0,0.0,0.0,27.56,0.0,0.0,0.107,0.0,0.0,63.872,60.501,57.92,75.0,75.0,75.0,152.694,0.0,0.0,64.4,59.751,77.0,20.804,20.922,0.0
2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,34.331,1.709,28.5,0.216,0.0,0.0,0.393,0.548,0.02,0.012,0.0,0.04,0.0,0.0,0.0,0.007,0.473,28.5,5.28084,5.28084,1.08281,1.08281,4.19803,0.13706,0.0,0.0,0.24908,0.3473,0.01246,0.0076,0.0,0.0252,0.0,0.0,0.0,0.00458,0.29953,4.19803,0.0,0.0,0.0,23.538,0.0,0.0,0.107,0.0,0.0,66.401,60.711,58.795,75.0,75.0,75.0,148.929,0.0,0.0,66.2,60.541,73.0,20.804,69.74,23.141
2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,26.851,0.918,23.717,0.18,0.0,0.0,0.0,0.295,0.011,0.01,0.0,0.042,0.0,0.0,0.0,0.006,0.375,23.717,4.0809,4.0809,0.58734,0.58734,3.49356,0.11513,0.0,0.0,0.0,0.18871,0.00677,0.00614,0.0,0.0267,0.0,0.0,0.0,0.00392,0.23997,3.49356,0.0,0.0,0.0,19.592,0.0,0.0,0.114,0.0,0.0,71.185,61.29,60.172,75.0,75.0,75.0,131.355,0.0,0.0,69.8,60.679,60.0,19.461,79.884,77.982
2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,26.445,1.458,21.471,0.163,0.0,0.0,0.0,0.293,0.011,0.009,0.0,0.042,0.0,0.0,0.559,0.007,0.375,21.471,4.08139,4.08139,0.91869,0.91869,3.16271,0.10272,0.0,0.0,0.0,0.18446,0.00662,0.00554,0.0,0.02632,0.0,0.0,0.3523,0.00423,0.23649,3.16271,0.0,0.0,0.0,17.699,0.0,0.0,0.113,0.0,0.0,69.983,60.349,60.685,75.0,75.0,75.0,130.947,0.0,0.0,66.2,59.414,68.0,18.343,42.478,0.0
2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,26.994,1.826,20.765,0.158,0.0,0.0,0.936,0.294,0.011,0.009,0.0,0.042,0.0,0.0,0.0,0.007,0.37,20.765,4.20338,4.20338,1.14475,1.14475,3.05864,0.09882,0.0,0.0,0.58688,0.18425,0.00661,0.00552,0.0,0.02618,0.0,0.0,0.0,0.00448,0.23202,3.05864,0.0,3.684,1.415,17.133,0.0,2.991,0.11,0.0,0.0,69.265,60.652,61.223,75.0,75.0,75.0,135.062,0.0,0.0,68.0,60.08,64.0,19.461,44.38,0.0
2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,21.994,0.895,18.939,0.144,0.0,0.0,0.0,0.302,0.011,0.01,0.0,0.041,0.0,0.0,0.0,0.007,0.381,18.939,3.37089,3.37089,0.58117,0.58117,2.78972,0.0933,0.0,0.0,0.0,0.19617,0.00704,0.00623,0.0,0.02646,0.0,0.0,0.0,0.00473,0.24725,2.78972,0.0,1.05,0.403,15.643,0.0,0.854,0.111,0.0,0.0,68.913,60.481,61.419,75.0,75.0,75.0,123.231,0.0,0.0,66.2,59.412,68.0,17.224,48.818,65.936
2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,23.504,1.66,17.841,0.135,0.0,0.0,0.412,0.336,0.012,0.015,0.0,0.044,0.0,0.0,0.306,0.008,0.391,17.841,3.92147,3.92147,1.29342,1.29342,2.62805,0.10554,0.0,0.0,0.321,0.26173,0.00939,0.01184,0.0,0.03409,0.0,0.0,0.23844,0.00647,0.30493,2.62805,0.0,1.048,0.402,14.732,0.0,0.854,0.111,0.0,0.0,68.249,60.407,61.493,75.0,75.0,75.0,95.91,0.0,0.0,66.2,59.414,68.0,12.751,12.046,0.0
2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,26.179,2.746,16.809,0.128,0.0,0.0,0.912,0.776,0.028,0.03,0.0,0.048,0.0,0.0,0.252,0.015,0.559,16.809,5.24279,5.24279,2.76689,2.76689,2.4759,0.12854,0.0,0.0,0.91836,0.78185,0.02805,0.02981,0.0,0.04808,0.0,0.0,0.25379,0.01542,0.56299,2.4759,0.0,3.161,1.214,13.881,0.0,2.566,0.11,0.0,0.0,66.931,60.442,61.64,75.0,75.0,75.0,115.836,0.0,0.0,66.2,59.414,68.0,16.106,0.0,0.0
2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,24.067,2.283,16.276,0.124,0.0,0.0,0.422,1.024,0.037,0.039,0.0,0.05,0.0,0.0,0.0,0.018,0.57,16.276,4.69529,4.69529,2.29782,2.29782,2.39747,0.12433,0.0,0.0,0.42452,1.03086,0.03699,0.03944,0.0,0.05003,0.0,0.0,0.0,0.01831,0.57335,2.39747,0.0,1.574,0.605,13.437,0.0,1.277,0.11,0.0,0.0,65.188,60.038,61.386,75.0,75.0,75.0,101.658,0.0,0.0,64.4,58.892,73.0,12.751,0.0,0.0
2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,23.468,2.025,16.559,0.126,0.0,0.0,0.0,1.199,0.043,0.052,0.0,0.048,0.0,0.0,0.0,0.019,0.538,16.559,4.45729,4.45729,2.01809,2.01809,2.4392,0.12527,0.0,0.0,0.0,1.19546,0.0429,0.05181,0.0,0.04756,0.0,0.0,0.0,0.01928,0.5358,2.4392,0.0,0.523,0.201,13.669,0.0,0.427,0.112,0.0,0.0,63.421,59.632,61.015,75.0,75.0,75.0,125.495,0.0,0.0,62.6,58.076,77.0,16.106,0.0,0.0
2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,14.872,2.618,5.939,0.045,0.0,0.0,0.743,1.144,0.041,0.073,0.0,0.047,0.0,0.0,0.0,0.021,0.505,5.939,3.3641,3.3641,2.48929,2.48929,0.87481,0.04286,0.0,0.0,0.70621,1.088,0.03904,0.06919,0.0,0.04443,0.0,0.0,0.0,0.0195,0.48005,0.87481,0.0,2.642,1.015,5.195,0.0,2.14,0.11,0.0,0.0,62.786,59.766,60.752,72.565,72.5,72.5,125.495,0.0,0.0,62.6,58.076,77.0,16.106,0.0,0.0
2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,16.22,2.781,6.731,0.051,0.0,0.0,1.152,0.912,0.033,0.084,0.0,0.046,0.0,0.0,0.0,0.02,0.484,6.731,3.51126,3.51126,2.51976,2.51976,0.9915,0.04629,0.0,0.0,1.04408,0.82596,0.02964,0.07608,0.0,0.04144,0.0,0.0,0.0,0.01805,0.43823,0.9915,0.0,4.722,1.814,5.609,0.0,3.843,0.116,0.0,0.0,62.343,58.45,60.523,72.503,72.5,72.5,126.148,0.0,0.0,62.6,58.076,77.0,17.224,0.0,0.0
2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,13.092,0.991,9.711,0.074,0.0,0.0,0.0,0.426,0.015,0.073,0.0,0.044,0.0,0.0,0.0,0.011,0.348,9.711,2.34581,2.34581,0.91537,0.91537,1.43044,0.0681,0.0,0.0,0.0,0.39341,0.01412,0.06724,0.0,0.04042,0.0,0.0,0.0,0.01032,0.32176,1.43044,0.0,0.0,0.0,8.067,0.0,0.0,0.117,0.0,0.0,60.775,57.851,60.029,72.5,72.5,72.5,137.872,0.0,0.0,60.8,57.394,82.0,18.343,0.0,0.0
2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,15.761,0.714,13.323,0.101,0.0,0.0,0.0,0.179,0.006,0.05,0.0,0.041,0.0,0.0,0.0,0.01,0.327,13.323,2.62233,2.62233,0.6598,0.6598,1.96253,0.09341,0.0,0.0,0.0,0.16508,0.00592,0.04654,0.0,0.03765,0.0,0.0,0.0,0.00912,0.30208,1.96253,0.0,0.527,0.202,11.065,0.0,0.427,0.115,0.0,0.0,60.278,58.354,59.636,72.5,72.5,72.5,130.558,0.0,0.0,60.8,58.556,88.0,17.224,0.0,0.0
2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,18.406,0.637,16.233,0.123,0.0,0.0,0.0,0.104,0.004,0.037,0.0,0.04,0.0,0.0,0.0,0.008,0.321,16.233,2.9907,2.9907,0.59952,0.59952,2.39117,0.11602,0.0,0.0,0.0,0.09746,0.0035,0.03464,0.0,0.03744,0.0,0.0,0.0,0.00795,0.30251,2.39117,0.0,0.0,0.0,13.469,0.0,0.0,0.113,0.0,0.0,61.234,59.33,59.638,72.5,72.5,72.5,151.217,0.0,0.0,62.6,59.096,82.0,20.804,0.0,0.0
2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,21.8,0.943,18.582,0.141,0.0,0.0,0.393,0.059,0.002,0.037,0.0,0.039,0.0,0.0,0.0,0.005,0.267,18.582,3.64515,3.64515,0.90806,0.90806,2.73709,0.13578,0.0,0.0,0.37859,0.05693,0.00204,0.03542,0.0,0.03733,0.0,0.0,0.0,0.00513,0.25684,2.73709,0.0,0.0,0.0,15.389,0.0,0.0,0.113,0.0,0.0,60.34,59.234,59.286,72.5,72.5,72.5,123.603,0.0,0.0,60.8,58.556,88.0,16.106,0.0,0.0
2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,22.627,0.565,20.699,0.157,0.0,0.0,0.0,0.059,0.002,0.037,0.0,0.038,0.0,0.0,0.0,0.005,0.267,20.699,3.58357,3.58357,0.53464,0.53464,3.04893,0.14866,0.0,0.0,0.0,0.05595,0.00201,0.03481,0.0,0.03575,0.0,0.0,0.0,0.00504,0.25243,3.04893,0.0,0.0,0.0,17.128,0.0,0.0,0.119,0.0,0.0,60.089,59.5,59.075,72.5,72.5,72.5,155.047,0.0,0.0,60.8,58.556,88.0,20.804,0.0,0.0
2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,23.664,0.572,21.714,0.165,0.0,0.0,0.0,0.059,0.002,0.037,0.0,0.037,0.0,0.0,0.0,0.005,0.267,21.714,3.73399,3.73399,0.53557,0.53557,3.19842,0.15438,0.0,0.0,0.0,0.05539,0.00199,0.03446,0.0,0.03446,0.0,0.0,0.0,0.00499,0.2499,3.19842,0.0,0.0,0.0,17.96,0.0,0.0,0.119,0.0,0.0,60.191,59.859,58.964,72.5,72.5,72.5,137.865,0.0,0.0,60.8,58.556,88.0,18.343,0.0,0.0
2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,24.3,0.575,22.337,0.17,0.0,0.0,0.0,0.059,0.002,0.037,0.0,0.036,0.0,0.0,0.0,0.005,0.267,22.337,3.84054,3.84054,0.55036,0.55036,3.29018,0.16214,0.0,0.0,0.0,0.05655,0.00203,0.03518,0.0,0.03423,0.0,0.0,0.0,0.00509,0.25514,3.29018,0.0,0.0,0.0,18.46,0.0,0.0,0.118,0.0,0.0,60.229,60.032,58.878,72.5,72.5,72.5,130.558,0.0,0.0,60.8,59.691,94.0,17.224,0.0,0.0
2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,36.376,0.658,34.131,0.259,0.0,0.0,0.0,0.059,0.002,0.03,0.0,0.036,0.0,0.0,0.0,0.005,0.267,34.131,5.67649,5.67649,0.64896,0.64896,5.02753,0.25558,0.0,0.0,0.0,0.05834,0.00209,0.02919,0.0,0.03531,0.0,0.0,0.0,0.00526,0.26319,5.02753,0.0,0.0,0.0,26.868,0.0,0.0,0.117,0.0,0.0,60.141,60.16,58.772,74.682,75.0,75.0,110.869,0.0,0.0,60.8,59.691,94.0,13.869,0.0,0.0
2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,39.403,0.932,36.225,0.275,0.0,0.0,0.0,0.241,0.009,0.028,0.0,0.038,0.0,0.0,0.0,0.009,0.332,36.225,6.26413,6.26413,0.92824,0.92824,5.33589,0.27398,0.0,0.0,0.0,0.24023,0.00862,0.02789,0.0,0.03765,0.0,0.0,0.0,0.00885,0.33101,5.33589,0.0,0.0,0.0,29.037,0.0,0.0,0.112,0.0,0.0,61.321,62.123,59.008,74.962,75.0,75.0,124.636,0.0,0.0,62.6,61.46,94.0,16.106,0.0,0.0
2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,38.362,1.038,34.82,0.264,0.0,0.0,0.0,0.297,0.011,0.027,0.03,0.04,0.0,0.0,0.0,0.009,0.359,34.82,6.06217,6.06217,0.93316,0.93316,5.12901,0.23761,0.0,0.0,0.0,0.26742,0.0096,0.02444,0.02697,0.03575,0.0,0.0,0.0,0.00848,0.32289,5.12901,0.0,0.0,0.0,28.441,0.0,0.0,0.11,0.0,0.0,61.798,62.49,59.184,74.995,75.0,75.0,64.6,99.99,0.0,62.6,61.46,94.0,14.987,0.0,0.0
2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,36.988,1.905,30.486,0.231,0.0,0.0,0.91,0.314,0.011,0.026,0.0,0.041,0.0,0.0,0.0,0.008,0.364,30.486,5.88903,5.88903,1.39848,1.39848,4.49055,0.16982,0.0,0.0,0.66754,0.23063,0.00828,0.01937,0.0,0.02991,0.0,0.0,0.0,0.00556,0.26737,4.49055,0.0,3.114,1.196,25.108,0.0,2.529,0.11,0.0,0.0,62.984,62.528,59.188,75.0,75.0,75.0,89.477,0.0,0.0,62.6,61.461,94.0,8.053,19.654,36.455
2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,34.597,2.003,27.762,0.211,0.0,0.0,0.624,0.585,0.021,0.022,0.03,0.041,0.0,0.0,0.0,0.007,0.462,27.762,5.41423,5.41423,1.3249,1.3249,4.08933,0.13936,0.0,0.0,0.41269,0.38712,0.01389,0.01481,0.01984,0.02696,0.0,0.0,0.0,0.0044,0.30583,4.08933,0.0,3.234,1.242,22.89,0.0,2.625,0.11,0.0,0.0,63.968,62.316,59.589,75.0,75.0,75.0,50.978,99.99,0.0,62.6,61.461,94.0,11.408,32.334,0.0
2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,31.001,2.022,24.101,0.183,0.0,0.0,0.722,0.57,0.02,0.018,0.0,0.04,0.0,0.0,0.0,0.007,0.462,24.101,4.8327,4.8327,1.28262,1.28262,3.55008,0.11603,0.0,0.0,0.4582,0.36136,0.01297,0.01116,0.0,0.02522,0.0,0.0,0.0,0.0044,0.29329,3.55008,0.0,2.522,0.969,19.911,0.0,2.059,0.111,0.0,0.0,65.68,62.608,60.242,75.0,75.0,75.0,90.424,0.0,0.0,64.4,62.032,88.0,10.29,37.406,0.0
2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,25.495,1.26,21.194,0.161,0.0,0.0,0.0,0.548,0.02,0.012,0.0,0.04,0.0,0.0,0.0,0.007,0.473,21.194,3.92046,3.92046,0.79859,0.79859,3.12187,0.10192,0.0,0.0,0.0,0.3473,0.01246,0.0076,0.0,0.0252,0.0,0.0,0.0,0.00458,0.29953,3.12187,0.0,0.0,0.0,17.498,0.0,0.0,0.111,0.0,0.0,67.385,62.384,60.797,75.0,75.0,75.0,86.191,0.0,0.0,64.4,62.031,88.0,9.171,53.573,0.0
2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,31.552,2.211,24.007,0.182,0.0,0.0,0.937,0.531,0.019,0.01,0.0,0.042,0.0,0.0,0.0,0.007,0.484,24.007,4.95037,4.95037,1.41413,1.41413,3.53623,0.11654,0.0,0.0,0.59898,0.33982,0.01219,0.00614,0.0,0.0267,0.0,0.0,0.0,0.00444,0.30932,3.53623,0.0,3.684,1.415,19.763,0.0,2.999,0.11,0.0,0.0,59.128,59.165,59.89,75.0,75.0,75.0,140.288,0.0,0.0,51.8,49.714,87.0,12.751,28.847,0.0
2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,31.235,1.326,26.709,0.203,0.0,0.0,0.0,0.527,0.019,0.009,0.0,0.042,0.0,0.0,0.036,0.008,0.484,26.709,4.77026,4.77026,0.83606,0.83606,3.9342,0.12778,0.0,0.0,0.0,0.33188,0.01191,0.00554,0.0,0.02632,0.0,0.0,0.02269,0.0051,0.30484,3.9342,0.0,0.0,0.0,22.097,0.0,0.0,0.11,0.0,0.0,54.039,57.152,58.642,75.0,75.0,75.0,155.74,0.0,0.0,46.4,45.396,93.0,12.751,40.893,0.0
2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T21:00:00Z,35.175,2.367,27.098,0.206,0.0,0.0,0.0,0.529,0.019,0.009,0.0,0.042,0.0,0.0,1.081,0.009,0.473,27.098,5.47564,5.47564,1.48406,1.48406,3.99157,0.12896,0.0,0.0,0.0,0.33164,0.0119,0.00552,0.0,0.02618,0.0,0.0,0.67786,0.00561,0.29641,3.99157,0.0,0.0,0.0,22.478,0.0,0.0,0.11,0.0,0.0,51.239,57.203,57.687,75.0,75.0,75.0,153.893,0.0,0.0,44.6,43.632,93.0,10.29,25.043,0.0
2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T22:00:00Z,36.583,1.785,30.493,0.231,0.0,0.0,0.433,0.547,0.02,0.01,0.0,0.041,0.0,0.0,0.0,0.009,0.495,30.493,5.65004,5.65004,1.15844,1.15844,4.4916,0.15022,0.0,0.0,0.28085,0.35498,0.01274,0.00623,0.0,0.02646,0.0,0.0,0.0,0.00599,0.32098,4.4916,0.0,2.102,0.808,25.18,0.0,1.707,0.11,0.0,0.0,48.614,56.726,56.795,75.0,75.0,75.0,154.708,0.0,0.0,42.8,42.8,100.0,8.053,16.484,0.0
2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T23:00:00Z,43.788,2.962,33.681,0.256,0.0,0.0,1.487,0.612,0.022,0.015,0.0,0.044,0.0,0.0,0.0,0.011,0.516,33.681,7.26957,7.26957,2.30835,2.30835,4.96122,0.19923,0.0,0.0,1.15864,0.47672,0.01711,0.01184,0.0,0.03409,0.0,0.0,0.0,0.00877,0.40196,4.96122,0.0,4.739,1.82,27.837,0.0,3.852,0.11,0.0,0.0,46.874,57.12,55.478,75.0,75.0,75.0,161.825,0.0,0.0,42.8,41.868,93.0,11.408,10.778,0.0
