Enclosure: Wall Area Thermal Boundary (ft^2),1818.4
Enclosure: Wall Area Exterior (ft^2),2494.4
Enclosure: Foundation Wall Area Exterior (ft^2),909.4
Enclosure: Floor Area Conditioned (ft^2),2678.0
Enclosure: Floor Area Lighting (ft^2),3254.0
Enclosure: Floor Area Foundation (ft^2),2678.0
Enclosure: Ceiling Area Thermal Boundary (ft^2),2678.0
Enclosure: Roof Area (ft^2),3638.0
Enclosure: Window Area (ft^2),183.6
Enclosure: Door Area (ft^2),20.0
Enclosure: Duct Area Unconditioned (ft^2),856.96
Enclosure: Rim Joist Area (ft^2),175.2
Enclosure: Slab Exposed Perimeter Thermal Boundary (ft),0.0

Systems: Cooling Capacity (Btu/h),26303.0
Systems: Heating Capacity (Btu/h),106191.0
Systems: Heat Pump Backup Capacity (Btu/h),0.0
Systems: Water Heater Tank Volume (gal),50.0
Systems: Mechanical Ventilation Flow Rate (cfm),0.0

Primary Systems: Cooling Capacity (Btu/h),26303.0
Primary Systems: Heating Capacity (Btu/h),106191.0
Primary Systems: Heat Pump Backup Capacity (Btu/h),0.0
