occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
0.5,0.431,0.431,0.45,0.0,0.0,0.0,0.502,0.605,0.605,0.0,0.0,0.0,0,0
0.5,0.488,0.488,0.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.0983,0,0
0.5,0.469,0.469,0.0,0.0,0.0,0.0,0.513,0.568,0.568,0.0,0.0,0.117,0,0
0.5,0.3,0.3,0.0,0.0,0.0,0.0,0.457,0.531,0.531,0.0,0.0,0.317,0,0
0.5,0.149,0.149,0.0,0.0,0.0,0.0,0.407,0.501,0.501,0.0,0.0,0.662,0,0
0.5,0.0863,0.0863,0.0,0.0,0.0,0.0,0.351,0.494,0.494,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.246,0.246,0.0,0.0,0.0,0.0,0.262,0.553,0.553,0.0,0.0,0.0,0,0
1.0,0.424,0.424,0.0,0.102,0.0,0.0,0.278,0.656,0.656,0.0,0.0,0.0,0,0
1.0,0.411,0.411,0.0,0.837,0.0,0.0,0.267,0.671,0.671,0.772,0.0,0.0,0,0
1.0,0.408,0.408,0.0,0.0,0.0,0.0,0.312,0.671,0.671,0.133,0.0,0.308,0,0
0.5,0.229,0.229,0.0,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.116,0,0
1.0,0.413,0.413,0.0,0.0,0.0,0.0,0.356,0.686,0.686,0.0,0.0,0.311,0,0
1.0,0.434,0.434,0.0,0.0,0.0,0.0,0.434,0.715,0.715,0.0,0.0,0.044,0,0
1.0,0.498,0.498,0.0,0.0,0.0,0.0,0.59,0.775,0.775,0.0,0.0,0.402,0,0
1.0,0.634,0.634,0.783,0.0,0.0,0.0,0.701,0.79,0.79,0.0,0.0,0.214,0,0
1.0,0.812,0.812,1.0,0.0,0.0,0.0,0.745,0.745,0.745,0.0,0.0,0.0,0,0
1.0,0.927,0.927,0.4,0.0,0.0,0.0,0.79,0.701,0.701,0.0,0.0,0.176,0,0
1.0,0.888,0.888,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.0,0.22,0,0
1.0,0.55,0.55,0.0,0.0,0.0,0.0,0.656,0.596,0.596,0.0,0.0,0.044,0,0
1.0,0.248,0.248,0.0,0.0,0.0,0.0,0.556,0.537,0.537,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.156,0,0
1.0,0.432,0.432,0.233,0.0,0.0,0.0,0.523,0.626,0.626,0.0,0.0,0.0829,0,0
0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.318,0.553,0.553,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.22,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.22,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.283,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.634,0.634,1.0,0.0,0.0,0.0,0.701,0.79,0.79,0.0,0.0,0.0,0,0
1.0,0.812,0.812,0.9,0.0,0.0,0.0,0.745,0.745,0.745,0.0,0.0,0.0,0,0
1.0,0.488,0.488,0.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.0881,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.264,0,0
1.0,0.3,0.3,0.233,0.0,0.0,0.0,0.457,0.531,0.531,0.0,0.0,0.0881,0,0
1.0,0.149,0.149,0.0,0.0,0.0,0.0,0.407,0.501,0.501,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.103,0,0
1.0,0.0973,0.0973,0.0,0.0,0.0,0.0,0.329,0.479,0.479,0.0,0.0,0.245,0,0
1.0,0.341,0.341,0.0,0.0,0.283,0.0,0.478,0.551,0.551,0.0,0.0816,0.0,0,0
0.5,0.24,0.24,0.0333,0.0,0.7,0.817,0.39,0.546,0.546,0.0,0.387,0.0,0,0
0.5,0.25,0.25,0.2,0.0,0.0,0.733,0.318,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.044,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.396,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.176,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.231,0.231,0.0,0.0,0.0,0.0,0.307,0.575,0.575,0.0,0.0,0.0,0,0
0.5,0.241,0.241,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.0,0,0
0.5,0.274,0.274,0.0,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.0,0.0,0,0
0.5,0.341,0.341,0.0,0.0,0.0,0.0,0.479,0.628,0.628,0.0,0.0,0.352,0,0
1.0,0.812,0.812,0.0,0.0,0.0,0.0,0.745,0.745,0.745,0.0,0.0,0.176,0,0
1.0,0.927,0.927,0.0,0.0,0.0,0.0,0.79,0.701,0.701,0.0,0.0,0.321,0,0
1.0,0.888,0.888,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.0,0.044,0,0
1.0,0.55,0.55,0.0,0.0,0.0,0.0,0.656,0.596,0.596,0.0,0.0,0.264,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.195,0.195,0.0,0.0,0.0,0.0,0.368,0.508,0.508,0.0,0.0,0.251,0,0
1.0,0.432,0.432,0.0,0.0,0.0,0.0,0.523,0.626,0.626,0.0,0.0,0.309,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.352,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.352,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.229,0.229,0.0,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.108,0,0
0.5,0.231,0.231,0.0,0.0,0.283,0.0,0.307,0.575,0.575,0.0,0.12,0.14,0,0
0.5,0.241,0.241,0.0,0.0,0.7,0.817,0.346,0.59,0.59,0.0,0.85,0.0,0,0
0.5,0.274,0.274,0.0,0.0,0.0,0.217,0.424,0.62,0.62,0.0,0.61,0.22,0,0
0.5,0.341,0.341,0.0,0.612,0.0,0.0,0.479,0.628,0.628,0.297,0.487,0.044,0,0
1.0,0.812,0.812,0.0,0.0,0.0,0.0,0.745,0.745,0.745,0.511,0.0,0.0,0,0
1.0,0.927,0.927,0.0,0.0,0.0,0.0,0.79,0.701,0.701,0.349,0.0,0.22,0,0
1.0,0.888,0.888,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.0,0.208,0,0
1.0,0.55,0.55,0.0,0.0,0.0,0.0,0.656,0.596,0.596,0.0,0.0,0.044,0,0
1.0,0.149,0.149,0.0,0.0,0.0,0.0,0.407,0.501,0.501,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.132,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0881,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.044,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.126,0,0
1.0,0.0516,0.0516,0.0,0.0,0.0,0.0,0.312,0.471,0.471,0.0,0.0,0.278,0,0
1.0,0.0973,0.0973,0.0,0.0,0.0,0.0,0.329,0.479,0.479,0.0,0.0,0.176,0,0
1.0,0.341,0.341,0.0,0.0,0.0,0.0,0.478,0.551,0.551,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.044,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.352,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.22,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.274,0.274,0.233,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.0,0.0,0,0
1.0,0.634,0.634,0.0,0.0,0.0,0.0,0.701,0.79,0.79,0.0,0.0,0.0,0,0
1.0,0.812,0.812,0.0,0.0,0.0,0.0,0.745,0.745,0.745,0.0,0.0,0.212,0,0
1.0,0.927,0.927,0.0,0.0,0.0,0.0,0.79,0.701,0.701,0.0,0.0,0.367,0,0
1.0,0.469,0.469,0.0,0.0,0.0,0.0,0.513,0.568,0.568,0.0,0.0,0.044,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.132,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.044,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.156,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.296,0,0
0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.318,0.553,0.553,0.0,0.0,0.137,0,0
0.5,0.252,0.252,0.0,0.0,0.0,0.0,0.257,0.553,0.553,0.0,0.0,0.189,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.044,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.308,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.241,0.241,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.0,0,0
1.0,0.498,0.498,0.0,0.0,0.0,0.0,0.59,0.775,0.775,0.0,0.0,0.0,0,0
1.0,0.634,0.634,0.0,0.0,0.783,0.317,0.701,0.79,0.79,0.0,0.368,0.0,0,0
1.0,0.812,0.812,0.0,0.0,0.2,0.45,0.745,0.745,0.745,0.0,0.352,0.0881,0,0
1.0,0.927,0.927,0.0,0.0,0.0,0.0,0.79,0.701,0.701,0.0,0.0,0.767,0,0
1.0,0.888,0.888,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.0,0.176,0,0
1.0,0.3,0.3,0.0,0.0,0.0,0.0,0.457,0.531,0.531,0.0,0.0,0.0881,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.164,0,0
1.0,0.24,0.24,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.252,0.252,0.483,0.0,0.0,0.0,0.257,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.246,0.246,0.0,0.0,0.0,0.0,0.262,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.237,0.237,0.0,0.0,0.0,0.0,0.268,0.561,0.561,0.0,0.0,0.0,0,0
1.0,0.411,0.411,0.0,0.0,0.0,0.0,0.267,0.671,0.671,0.0,0.0,0.264,0,0
1.0,0.408,0.408,0.0,0.0,0.0,0.0,0.312,0.671,0.671,0.0,0.0,0.0881,0,0
1.0,0.408,0.408,0.0,0.0,0.0,0.0,0.345,0.656,0.656,0.0,0.0,0.132,0,0
1.0,0.413,0.413,0.0,0.0,0.0,0.0,0.356,0.686,0.686,0.0,0.0,0.0,0,0
1.0,0.434,0.434,0.0,0.0,0.0,0.0,0.434,0.715,0.715,0.0,0.0,0.0881,0,0
1.0,0.498,0.498,0.0,0.0,0.0,0.0,0.59,0.775,0.775,0.0,0.0,0.311,0,0
1.0,0.634,0.634,0.0,0.0,0.0,0.0,0.701,0.79,0.79,0.0,0.0,0.183,0,0
1.0,0.812,0.812,0.0,0.0,0.0,0.0,0.745,0.745,0.745,0.0,0.0,0.596,0,0
1.0,0.927,0.927,0.0,0.0,0.0,0.0,0.79,0.701,0.701,0.0,0.0,0.0,0,0
1.0,0.888,0.888,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.0,0.044,0,0
1.0,0.55,0.55,0.0,0.0,0.0,0.0,0.656,0.596,0.596,0.0,0.0,0.0,0,0
1.0,0.149,0.149,0.0,0.0,0.0,0.0,0.407,0.501,0.501,0.0,0.0,0.044,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.24,0.24,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.0,0,0
1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.318,0.553,0.553,0.0,0.0,0.0,0,0
1.0,0.252,0.252,0.0,0.0,0.0,0.0,0.257,0.553,0.553,0.0,0.0,0.119,0,0
1.0,0.442,0.442,0.0,0.0,0.0,0.0,0.267,0.641,0.641,0.0,0.0,0.747,0,0
1.0,0.424,0.424,0.0,0.0,0.0,0.0,0.278,0.656,0.656,0.0,0.0,0.168,0,0
1.0,0.411,0.411,0.0,0.0,0.0,0.0,0.267,0.671,0.671,0.0,0.0,0.513,0,0
1.0,0.408,0.408,0.0,0.0,0.0,0.0,0.312,0.671,0.671,0.0,0.0,0.217,0,0
1.0,0.408,0.408,0.0,0.0,0.0,0.0,0.345,0.656,0.656,0.0,0.0,0.418,0,0
1.0,0.413,0.413,0.0,0.0,0.0,0.0,0.356,0.686,0.686,0.0,0.0,0.54,0,0
1.0,0.434,0.434,0.0,0.0,0.0,0.0,0.434,0.715,0.715,0.0,0.0,0.044,0,0
0.5,0.274,0.274,0.0,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.0,0.132,0,0
0.5,0.341,0.341,0.0,0.0,0.0,0.0,0.479,0.628,0.628,0.0,0.0,0.0,0,0
0.5,0.431,0.431,0.0,0.0,0.0,0.0,0.502,0.605,0.605,0.0,0.0,0.0,0,0
0.5,0.488,0.488,0.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.0,0,0
1.0,0.888,0.888,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.0,0.044,0,0
1.0,0.55,0.55,0.233,0.0,0.0,0.0,0.656,0.596,0.596,0.0,0.0,0.044,0,0
1.0,0.248,0.248,0.0,0.0,0.0,0.0,0.556,0.537,0.537,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.154,0,0
1.0,0.0516,0.0516,0.0,0.0,0.0,0.0,0.312,0.471,0.471,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0872,0,0
0.5,0.195,0.195,0.0,0.0,0.0,0.0,0.368,0.508,0.508,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.044,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.044,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.229,0.229,0.0333,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.0,0,0
0.5,0.231,0.231,0.2,0.0,0.0,0.0,0.307,0.575,0.575,0.0,0.0,0.0,0,0
0.5,0.241,0.241,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.0,0,0
0.5,0.274,0.274,0.0,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.0,0.0881,0,0
1.0,0.634,0.634,0.0,0.0,0.0,0.0,0.701,0.79,0.79,0.0,0.0,0.352,0,0
1.0,0.812,0.812,0.0,0.0,0.0,0.0,0.745,0.745,0.745,0.0,0.0,0.264,0,0
1.0,0.927,0.927,0.0,0.0,0.0,0.0,0.79,0.701,0.701,0.0,0.0,0.313,0,0
1.0,0.888,0.888,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.0,0.044,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.044,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.229,0,0
1.0,0.0973,0.0973,0.0,0.0,0.0,0.0,0.329,0.479,0.479,0.0,0.0,0.204,0,0
1.0,0.341,0.341,0.0,0.102,0.0,0.0,0.478,0.551,0.551,0.0,0.0,0.401,0,0
1.0,0.432,0.432,0.0,0.51,0.0,0.0,0.523,0.626,0.626,0.765,0.0,0.658,0,0
1.0,0.45,0.45,0.0,0.0,0.0,0.0,0.378,0.641,0.641,0.0,0.0,0.532,0,0
0.5,0.252,0.252,0.0,0.0,0.0,0.0,0.257,0.553,0.553,0.0,0.0,0.176,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0881,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0881,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.22,0,0
0.5,0.229,0.229,0.233,0.0,0.0,0.0,0.285,0.568,0.568,0.0,0.0,0.0,0,0
0.5,0.229,0.229,0.0,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.0,0,0
0.5,0.231,0.231,0.0,0.0,0.0,0.0,0.307,0.575,0.575,0.0,0.0,0.0,0,0
1.0,0.434,0.434,0.0,0.0,0.0,0.0,0.434,0.715,0.715,0.0,0.0,0.044,0,0
1.0,0.498,0.498,0.0,0.0,0.0,0.0,0.59,0.775,0.775,0.0,0.0,0.0,0,0
1.0,0.634,0.634,0.0333,0.0,0.0,0.0,0.701,0.79,0.79,0.0,0.0,0.176,0,0
1.0,0.812,0.812,0.45,0.0,0.0,0.0,0.745,0.745,0.745,0.0,0.0,0.303,0,0
1.0,0.488,0.488,0.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.175,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.264,0,0
