Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Plug Loads,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T06:00:00Z,2.731,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.025,0.0,0.04,0.029,0.0,0.0,0.0,0.638,0.0,1.03782,1.03782,1.03782,1.03782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08773,0.03292,0.0,0.05157,0.03799,0.0,0.0,0.0,0.82761,0.0,0.0,1.116,0.332,0.0,0.0,0.0,0.605,0.109,0.0,0.0,59.63,76.276,70.0,78.0,73.939,0.0,0.0,60.8,58.59,88.0,0.0,0.0,0.0
2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T07:00:00Z,2.458,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.025,0.0,0.039,0.029,0.0,0.0,0.0,0.578,0.0,0.91606,0.91606,0.91606,0.91606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06252,0.03228,0.0,0.0493,0.03633,0.0,0.0,0.0,0.73563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,57.241,75.962,70.0,78.0,73.056,0.0,0.0,60.8,58.59,88.0,0.0,0.0,0.0
2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T08:00:00Z,2.555,0.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.025,0.03,0.038,0.028,0.0,0.0,0.0,0.578,0.0,0.94954,0.94954,0.94954,0.94954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06236,0.03219,0.03805,0.04791,0.0353,0.0,0.0,0.0,0.73372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,57.633,75.056,70.0,78.0,26.498,99.99,0.0,62.6,59.15,82.0,0.0,0.0,0.0
2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T09:00:00Z,3.832,1.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.049,0.025,0.0,0.037,0.027,0.0,0.0,0.0,0.578,0.0,1.39505,1.39505,1.39505,1.39505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50455,0.06107,0.03153,0.0,0.04569,0.03366,0.0,0.0,0.0,0.71854,0.0,0.0,1.129,0.336,0.0,0.0,0.0,0.605,0.11,0.0,0.0,56.476,75.136,67.0,76.0,69.257,0.0,0.0,60.8,58.59,88.0,0.0,0.0,0.0
2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T10:00:00Z,2.44,0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.025,0.0,0.036,0.026,0.0,0.0,0.0,0.578,0.0,0.88457,0.88457,0.88457,0.88457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06081,0.03139,0.0,0.04426,0.03261,0.0,0.0,0.0,0.71548,0.0,0.0,1.129,0.336,0.0,0.0,0.0,0.605,0.11,0.0,0.0,56.1,75.171,67.0,76.0,69.51,0.0,0.0,60.8,58.59,88.0,0.0,0.0,0.0
2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T11:00:00Z,2.423,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.02,0.0,0.036,0.026,0.0,0.0,0.0,0.578,0.0,0.88531,0.88531,0.88531,0.88531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06129,0.02545,0.0,0.04461,0.03287,0.0,0.0,0.0,0.72109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,57.06,75.219,67.0,76.0,63.819,0.0,0.0,62.6,59.15,82.0,0.0,0.0,0.0
2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T12:00:00Z,9.719,1.867,3.348,0.0,0.0,0.0,0.0,0.0,0.0,0.944,0.125,0.019,0.03,0.038,0.028,0.0,0.0,0.033,0.649,3.348,2.70538,2.70538,2.21219,2.21219,0.49318,0.0,0.0,0.0,0.0,0.0,0.0,1.119,0.14796,0.02288,0.03554,0.04476,0.03298,0.0,0.0,0.03967,0.7694,0.49318,0.0,5.84,1.735,0.0,0.0,0.0,3.126,0.11,0.0,0.0,57.268,75.203,67.0,76.0,24.964,99.99,0.0,62.6,60.326,88.0,0.0,0.0,0.0
2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T13:00:00Z,6.836,2.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889,0.248,0.019,0.0,0.04,0.029,0.0,0.0,0.0,0.779,0.0,1.91612,1.91612,1.91612,1.91612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85032,0.237,0.01794,0.0,0.03803,0.02802,0.0,0.0,0.0,0.74481,0.0,0.0,4.034,1.199,0.0,0.0,0.0,2.16,0.11,0.0,0.0,60.353,75.825,67.0,76.0,57.831,0.0,0.0,64.4,62.063,88.0,0.0,6.34,54.524
2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T14:00:00Z,2.508,0.735,0.0,0.0,0.0,0.0,0.0,0.015,0.004,0.0,0.049,0.018,0.0,0.041,0.03,0.0,0.0,0.0,0.578,0.0,0.62979,0.62979,0.62979,0.62979,0.0,0.0,0.0,0.0,0.0,0.01263,0.00302,0.0,0.04213,0.0156,0.0,0.03493,0.02574,0.0,0.0,0.0,0.49574,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.11,0.0,0.0,67.602,75.999,67.0,76.0,39.56,0.0,0.0,69.8,63.919,73.0,0.0,32.651,41.21
2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T15:00:00Z,3.607,1.057,0.0,0.0,0.0,0.0,0.0,0.104,0.024,0.0,0.158,0.015,0.0,0.041,0.03,0.0,0.0,0.0,0.684,0.0,0.87604,0.87604,0.87604,0.87604,0.0,0.0,0.0,0.0,0.0,0.08654,0.01977,0.0,0.13121,0.0128,0.0,0.03378,0.02489,0.0,0.0,0.0,0.56705,0.0,0.0,0.0,0.0,0.0,0.0,1.041,0.0,0.109,0.0,0.0,76.82,76.0,67.0,76.0,10.612,0.0,69.917,75.2,65.756,61.0,0.0,50.403,60.547
2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T16:00:00Z,3.752,1.099,0.0,0.0,0.0,0.0,0.0,0.146,0.033,0.0,0.155,0.012,0.0,0.04,0.029,0.0,0.0,0.0,0.684,0.0,0.91261,0.91261,0.91261,0.91261,0.0,0.0,0.0,0.0,0.0,0.12106,0.02722,0.0,0.12897,0.01008,0.0,0.03301,0.02432,0.0,0.0,0.0,0.56795,0.0,0.0,0.0,0.0,0.0,0.0,1.387,0.0,0.108,0.0,0.0,83.867,76.0,67.0,76.0,12.344,0.0,0.0,77.0,66.21,57.0,0.0,39.625,38.991
2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T17:00:00Z,5.3,1.553,0.0,0.0,0.0,0.0,0.0,0.176,0.039,0.42,0.15,0.008,0.0,0.04,0.029,0.0,0.0,0.0,0.69,0.0,1.28411,1.28411,1.28411,1.28411,0.0,0.0,0.0,0.0,0.0,0.14537,0.03212,0.34745,0.12439,0.00684,0.0,0.03288,0.02422,0.0,0.0,0.0,0.57083,0.0,0.0,2.265,0.673,0.0,0.0,1.626,1.212,0.108,0.0,0.0,85.838,76.0,67.0,76.0,24.069,0.0,0.0,78.8,65.98,51.0,0.0,57.06,21.556
2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T18:00:00Z,3.151,0.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.007,0.0,0.042,0.031,0.0,0.0,0.0,0.697,0.0,0.75399,0.75399,0.75399,0.75399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12045,0.00541,0.0,0.0341,0.02512,0.0,0.0,0.0,0.56891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,84.912,77.662,70.0,78.0,33.918,0.0,0.0,78.8,65.98,51.0,4.698,26.945,0.0
2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T19:00:00Z,4.631,1.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.147,0.006,0.0,0.042,0.031,0.0,0.0,0.0,0.697,0.0,1.11948,1.11948,1.11948,1.11948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35922,0.12085,0.00501,0.0,0.03444,0.02537,0.0,0.0,0.0,0.57459,0.0,0.0,3.415,1.015,0.0,0.0,0.0,1.823,0.104,0.0,0.0,84.395,77.661,70.0,78.0,66.894,0.0,406.079,77.0,65.359,54.0,10.29,58.645,55.475
2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T20:00:00Z,4.653,1.364,0.0,0.0,0.0,0.0,0.0,0.023,0.005,0.42,0.147,0.006,0.0,0.042,0.031,0.0,0.0,0.0,0.69,0.0,1.12443,1.12443,1.12443,1.12443,0.0,0.0,0.0,0.0,0.0,0.01886,0.00415,0.3465,0.12081,0.005,0.0,0.03443,0.02537,0.0,0.0,0.0,0.56931,0.0,0.0,2.262,0.672,0.0,0.0,0.218,1.212,0.105,0.0,0.0,87.153,77.997,70.0,78.0,34.288,0.0,0.0,78.8,65.071,48.0,5.816,70.374,27.262
2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T21:00:00Z,4.697,1.377,0.0,0.0,0.0,0.0,0.0,0.034,0.008,0.406,0.149,0.007,0.0,0.041,0.03,0.0,0.0,0.0,0.702,0.0,1.16442,1.16442,1.16442,1.16442,0.0,0.0,0.0,0.0,0.0,0.02893,0.00649,0.34353,0.12644,0.0056,0.0,0.03448,0.0254,0.0,0.0,0.0,0.59354,0.0,0.0,1.132,0.336,0.0,0.0,0.329,0.605,0.103,0.0,0.0,85.501,78.0,70.0,78.0,58.334,0.0,365.914,77.0,63.312,47.0,9.171,43.746,57.694
2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T22:00:00Z,6.724,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.16,0.01,0.0,0.044,0.032,0.0,0.0,0.0,0.714,0.0,1.75852,1.75852,1.75852,1.75852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90103,0.14305,0.00936,0.0,0.03904,0.02876,0.0,0.0,0.0,0.63729,0.0,0.0,7.732,2.298,0.0,0.0,0.0,4.137,0.104,0.0,0.0,81.532,77.421,70.0,78.0,61.886,0.0,380.755,75.2,63.846,54.0,9.171,13.314,9.51
2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-01T23:00:00Z,8.565,1.988,1.781,0.0,0.0,0.0,0.0,0.0,0.0,0.939,0.191,0.02,0.0,0.048,0.035,0.0,0.0,0.018,0.738,1.781,2.41017,2.41017,2.14779,2.14779,0.26237,0.0,0.0,0.0,0.0,0.0,0.0,1.01392,0.20609,0.02206,0.0,0.05155,0.03798,0.0,0.0,0.01924,0.79695,0.26237,0.0,5.666,1.684,0.0,0.0,0.0,3.034,0.105,0.0,0.0,77.426,77.101,70.0,78.0,64.632,0.0,332.525,73.4,63.138,57.0,9.171,5.072,12.046
2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T00:00:00Z,25.133,3.833,12.053,0.0,0.0,0.0,0.0,0.202,0.048,2.011,0.432,0.027,0.0,0.05,0.037,0.0,0.0,0.121,0.907,12.053,6.00694,6.00694,4.23148,4.23148,1.77546,0.0,0.0,0.0,0.0,0.22261,0.0527,2.2203,0.47654,0.02985,0.0,0.05487,0.04043,0.0,0.0,0.13305,1.00112,1.77546,0.0,12.476,3.708,0.0,0.0,2.181,6.665,0.105,0.0,0.0,73.831,77.931,70.0,78.0,68.138,0.0,226.746,71.6,63.377,64.0,9.171,0.0,0.0
2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T01:00:00Z,7.871,2.307,0.0,0.0,0.0,0.0,0.0,0.022,0.005,0.772,0.516,0.036,0.0,0.048,0.035,0.0,0.0,0.0,0.872,0.0,2.55705,2.55705,2.55705,2.55705,0.0,0.0,0.0,0.0,0.0,0.02447,0.00576,0.85619,0.57228,0.03976,0.0,0.0529,0.03897,0.0,0.0,0.0,0.96671,0.0,0.0,4.502,1.338,0.0,0.0,0.234,2.421,0.104,0.0,0.0,71.361,77.999,70.0,78.0,52.601,0.0,190.79,71.6,63.377,64.0,6.04,0.0,0.0
2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T02:00:00Z,8.132,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.511,0.05,0.0,0.047,0.034,0.0,0.0,0.0,0.837,0.0,2.60698,2.60698,2.60698,2.60698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98796,0.55939,0.05493,0.0,0.05111,0.03766,0.0,0.0,0.0,0.91591,0.0,0.0,4.527,1.345,0.0,0.0,0.0,2.421,0.103,0.0,0.0,69.02,77.709,70.0,78.0,50.353,0.0,124.675,69.8,61.79,64.0,3.132,0.0,0.0
2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T03:00:00Z,5.204,1.525,0.0,0.0,0.0,0.0,0.0,0.021,0.005,0.429,0.236,0.058,0.0,0.046,0.034,0.0,0.0,0.0,0.697,0.0,1.68683,1.68683,1.68683,1.68683,0.0,0.0,0.0,0.0,0.0,0.02354,0.00563,0.47412,0.26104,0.06409,0.0,0.05058,0.03727,0.0,0.0,0.0,0.77057,0.0,0.0,2.916,0.866,0.0,0.0,0.235,1.563,0.104,0.0,0.0,66.47,77.997,70.0,78.0,47.217,0.0,0.0,69.8,63.919,73.0,0.0,0.0,0.0
2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T04:00:00Z,12.634,3.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.752,0.157,0.05,0.0,0.044,0.032,0.0,0.0,0.0,0.667,0.0,4.59317,4.59317,4.59317,4.59317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41421,0.19519,0.06229,0.0,0.05426,0.03998,0.0,0.0,0.0,0.82723,0.0,0.0,17.957,5.336,0.0,0.0,0.0,9.592,0.103,0.0,0.0,64.913,76.995,70.0,78.0,48.326,0.0,109.469,69.8,62.984,69.0,0.0,0.0,0.0
2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T05:00:00Z,7.427,2.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328,0.098,0.035,0.0,0.041,0.03,0.0,0.0,0.0,0.644,0.0,2.9016,2.9016,2.9016,2.9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77066,0.1311,0.04635,0.0,0.05434,0.04004,0.0,0.0,0.0,0.85912,0.0,0.0,8.046,2.391,0.0,0.0,0.0,4.321,0.106,0.0,0.0,63.212,76.409,70.0,78.0,51.339,0.0,78.317,68.0,61.134,68.0,0.0,0.0,0.0
2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T06:00:00Z,4.443,1.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.086,0.025,0.0,0.04,0.029,0.0,0.0,0.0,0.697,0.0,1.68844,1.68844,1.68844,1.68844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55095,0.11158,0.03292,0.0,0.05157,0.03799,0.0,0.0,0.0,0.90343,0.0,0.0,2.617,0.778,0.0,0.0,0.0,1.402,0.107,0.0,0.0,63.792,77.433,70.0,78.0,42.011,0.0,0.0,69.8,61.79,64.0,0.0,0.0,0.0
2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T07:00:00Z,4.097,1.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.055,0.025,0.0,0.039,0.029,0.0,0.0,0.0,0.627,0.0,1.527,1.527,1.527,1.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54136,0.0704,0.03228,0.0,0.0493,0.03633,0.0,0.0,0.0,0.79733,0.0,0.0,2.685,0.798,0.0,0.0,0.0,1.437,0.105,0.0,0.0,63.74,77.469,70.0,78.0,46.137,0.0,0.0,69.8,61.79,64.0,0.0,0.0,0.0
2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T08:00:00Z,2.555,0.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.025,0.03,0.038,0.028,0.0,0.0,0.0,0.578,0.0,0.94954,0.94954,0.94954,0.94954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06236,0.03219,0.03805,0.04791,0.0353,0.0,0.0,0.0,0.73372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,63.69,76.777,70.0,78.0,14.643,99.99,0.0,69.8,61.79,64.0,0.0,0.0,0.0
2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T09:00:00Z,2.886,0.846,0.0,0.0,0.0,0.0,0.0,0.104,0.025,0.0,0.049,0.025,0.0,0.037,0.027,0.0,0.0,0.0,0.578,0.0,1.05049,1.05049,1.05049,1.05049,0.0,0.0,0.0,0.0,0.0,0.12908,0.03092,0.0,0.06107,0.03153,0.0,0.04569,0.03366,0.0,0.0,0.0,0.71854,0.0,0.0,0.0,0.0,0.0,0.0,1.078,0.0,0.104,0.0,0.0,63.708,76.036,67.0,76.0,43.519,0.0,0.0,69.8,62.984,69.0,0.0,0.0,0.0
2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T10:00:00Z,4.159,1.219,0.0,0.0,0.0,0.0,0.0,0.074,0.018,0.412,0.049,0.025,0.0,0.036,0.026,0.0,0.0,0.0,0.578,0.0,1.50749,1.50749,1.50749,1.50749,0.0,0.0,0.0,0.0,0.0,0.09124,0.02185,0.50984,0.06081,0.03139,0.0,0.04426,0.03261,0.0,0.0,0.0,0.71548,0.0,0.0,1.622,0.482,0.0,0.0,0.769,0.871,0.108,0.0,0.0,63.475,76.001,67.0,76.0,40.456,0.0,0.0,69.8,61.79,64.0,0.0,0.0,0.0
2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T11:00:00Z,4.097,1.201,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.411,0.074,0.02,0.0,0.036,0.026,0.0,0.0,0.0,0.627,0.0,1.49681,1.49681,1.49681,1.49681,0.0,0.0,0.0,0.0,0.0,0.00567,0.00141,0.51256,0.09267,0.02545,0.0,0.04461,0.03287,0.0,0.0,0.0,0.78157,0.0,0.0,1.546,0.46,0.0,0.0,0.05,0.824,0.107,0.0,0.0,60.245,76.0,67.0,76.0,60.574,0.0,0.0,64.4,59.82,77.0,0.0,0.0,0.0
2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T12:00:00Z,4.508,1.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432,0.125,0.019,0.03,0.038,0.028,0.0,0.0,0.0,0.649,0.0,1.56513,1.56513,1.56513,1.56513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116,0.14796,0.02288,0.03554,0.04476,0.03298,0.0,0.0,0.0,0.7694,0.0,0.0,3.143,0.934,0.0,0.0,0.0,1.687,0.108,0.0,0.0,58.0,74.55,67.0,76.0,26.578,99.99,0.0,62.6,59.15,82.0,0.0,0.0,0.0
2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T13:00:00Z,6.937,2.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918,0.248,0.019,0.0,0.04,0.029,0.0,0.0,0.0,0.779,0.0,1.9442,1.9442,1.9442,1.9442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784,0.237,0.01794,0.0,0.03803,0.02802,0.0,0.0,0.0,0.74481,0.0,0.0,5.022,1.492,0.0,0.0,0.0,2.684,0.111,0.0,0.0,61.816,75.743,67.0,76.0,48.911,0.0,0.0,66.2,62.764,83.0,0.0,5.389,79.567
2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T14:00:00Z,12.693,3.72,0.0,0.0,0.0,0.0,0.0,0.195,0.045,2.339,0.262,0.018,0.0,0.041,0.03,0.0,0.0,0.0,0.79,0.0,3.18771,3.18771,3.18771,3.18771,0.0,0.0,0.0,0.0,0.0,0.16682,0.03887,2.00463,0.22416,0.0156,0.0,0.03493,0.02574,0.0,0.0,0.0,0.67697,0.0,0.0,16.68,4.957,0.0,0.0,1.951,8.927,0.109,0.0,0.0,72.02,75.979,67.0,76.0,21.396,0.0,0.0,73.4,65.22,65.0,0.0,13.631,205.732
2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T15:00:00Z,10.331,3.028,0.0,0.0,0.0,0.0,0.0,0.309,0.071,1.503,0.268,0.015,0.0,0.041,0.03,0.0,0.0,0.0,0.79,0.0,2.50903,2.50903,2.50903,2.50903,0.0,0.0,0.0,0.0,0.0,0.25625,0.05887,1.24528,0.22248,0.0128,0.0,0.03378,0.02489,0.0,0.0,0.0,0.65468,0.0,0.0,8.424,2.504,0.0,0.0,2.99,4.525,0.108,0.0,0.0,82.054,75.997,67.0,76.0,10.438,0.0,0.0,75.2,65.756,61.0,0.0,19.337,253.916
2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T16:00:00Z,11.72,3.435,0.0,0.0,0.0,0.0,0.0,0.411,0.093,1.797,0.262,0.012,0.0,0.04,0.029,0.0,0.0,0.0,0.79,0.0,2.85092,2.85092,2.85092,2.85092,0.0,0.0,0.0,0.0,0.0,0.3415,0.07726,1.49191,0.21712,0.01008,0.0,0.03301,0.02432,0.0,0.0,0.0,0.65572,0.0,0.0,11.978,3.559,0.0,0.0,3.909,6.412,0.108,0.0,0.0,91.167,76.0,67.0,76.0,12.365,0.0,0.0,77.0,66.21,57.0,0.0,23.458,276.106
2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T17:00:00Z,13.354,3.914,0.0,0.0,0.0,0.0,0.0,0.581,0.13,1.439,0.253,0.008,0.0,0.04,0.029,0.297,0.334,0.0,0.802,0.0,3.23561,3.23561,3.23561,3.23561,0.0,0.0,0.0,0.0,0.0,0.48047,0.10714,1.19003,0.20894,0.00684,0.0,0.03288,0.02422,0.2457,0.27599,0.0,0.6634,0.0,0.924,6.457,1.919,0.0,0.0,5.473,3.832,0.108,0.0,0.0,94.11,76.0,67.0,76.0,39.917,18.778,0.0,78.8,65.98,51.0,8.053,25.677,286.249
2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T18:00:00Z,19.889,5.829,0.0,0.0,0.0,0.0,0.0,0.349,0.079,0.47,0.148,0.007,0.0,0.042,0.031,0.0,4.008,0.0,0.697,0.0,4.7599,4.7599,4.7599,4.7599,0.0,0.0,0.0,0.0,0.0,0.28526,0.06445,0.38367,0.12045,0.00541,0.0,0.0341,0.02512,0.0,3.27253,0.0,0.56891,0.0,1.023,2.257,0.671,0.0,0.0,3.752,1.637,0.109,0.0,0.0,93.007,77.792,70.0,78.0,7.411,225.428,0.0,77.0,64.199,50.0,7.382,41.844,201.928
2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T19:00:00Z,19.439,5.697,0.0,0.0,0.0,0.0,0.0,0.259,0.06,0.449,0.147,0.006,0.0,0.042,0.031,0.0,4.008,0.0,0.697,0.0,4.69864,4.69864,4.69864,4.69864,0.0,0.0,0.0,0.0,0.0,0.21385,0.04907,0.37024,0.12085,0.00501,0.0,0.03444,0.02537,0.0,3.30522,0.0,0.57459,0.0,1.225,3.41,1.013,0.0,0.0,2.702,2.331,0.104,0.0,0.0,90.384,77.977,70.0,78.0,6.871,225.428,0.0,75.2,64.674,57.0,6.487,62.766,85.273
2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T20:00:00Z,12.28,3.599,0.0,0.0,0.0,0.0,0.0,0.243,0.056,0.913,0.147,0.006,0.0,0.042,0.031,0.0,1.471,0.0,0.69,0.0,2.96734,2.96734,2.96734,2.96734,0.0,0.0,0.0,0.0,0.0,0.20076,0.04605,0.75291,0.12081,0.005,0.0,0.03443,0.02537,0.0,1.21269,0.0,0.56931,0.0,0.436,4.515,1.342,0.0,0.0,2.547,2.604,0.104,0.0,0.0,90.746,77.998,70.0,78.0,12.808,82.732,0.0,75.2,63.846,54.0,5.816,66.253,159.45
