occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
0.5,0.239,0.239,0.0,0.5,0.0,0.0,0.256,0.552,0.552,0.495,0.0,0.0395,0,0
0.25,0.141,0.141,0.0,0.0,0.0,0.0,0.26,0.509,0.509,0.0,0.0,0.0988,0,0
0.25,0.137,0.137,0.0,0.0,0.0,0.0,0.263,0.512,0.512,0.0,0.0,0.0,0,0
0.25,0.134,0.134,0.0,0.0,0.0,0.0,0.26,0.516,0.516,0.0,0.0,0.158,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.271,0.516,0.516,0.0,0.0,0.0395,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.279,0.512,0.512,0.0,0.0,0.0395,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.282,0.52,0.52,0.0,0.0,0.237,0,0
0.25,0.135,0.135,0.0,0.0,0.0,0.0,0.301,0.527,0.527,0.0,0.0,0.237,0,0
0.25,0.14,0.14,0.0,0.0,0.0,0.0,0.34,0.542,0.542,0.0,0.0,0.158,0,0
0.25,0.156,0.156,0.0,0.0,0.0,0.0,0.368,0.546,0.546,0.0,0.0,0.0395,0,0
0.25,0.188,0.188,0.0,0.0,0.0,0.0,0.379,0.535,0.535,0.0,0.0,0.198,0,0
0.5,0.409,0.409,0.0,0.0,0.0,0.0,0.522,0.582,0.582,0.0,0.0,0.158,0,0
0.5,0.466,0.466,0.0,0.0,0.0,0.0,0.511,0.567,0.567,0.0,0.0,0.0395,0,0
1.0,0.329,0.329,0.0,0.0,0.0,0.0,0.456,0.53,0.53,0.0,0.0,0.0791,0,0
1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.332,0.483,0.483,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0791,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.119,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0369,0,0
1.0,0.236,0.236,0.0,0.0,0.0,0.0,0.389,0.544,0.544,0.0,0.0,0.134,0,0
1.0,0.336,0.336,0.0,0.0,0.0,0.0,0.347,0.595,0.595,0.0,0.0,0.129,0,0
1.0,0.334,0.334,0.0,0.0,0.0,0.0,0.256,0.595,0.595,0.0,0.0,0.236,0,0
1.0,0.324,0.324,0.0,0.0,0.25,0.0,0.264,0.595,0.595,0.0,0.124,0.0809,0,0
1.0,0.398,0.398,0.0,0.0,0.517,0.533,0.277,0.653,0.653,0.0,0.0,0.147,0,0
0.5,0.218,0.218,0.0,0.0,0.0,0.7,0.262,0.567,0.567,0.0,0.0,0.147,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.271,0.516,0.516,0.0,0.0,0.0395,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.279,0.512,0.512,0.0,0.0,0.237,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.282,0.52,0.52,0.0,0.0,0.395,0,0
0.25,0.135,0.135,0.133,0.0,0.75,0.0333,0.301,0.527,0.527,0.0,0.16,0.0,0,0
0.25,0.14,0.14,0.567,0.0,0.0167,1.0,0.34,0.542,0.542,0.0,0.0,0.0,0,0
0.5,0.262,0.262,0.0,0.0,0.0,0.2,0.478,0.626,0.626,0.0,0.0,0.242,0,0
0.75,0.463,0.463,0.0,0.0,0.0,0.0,0.621,0.673,0.673,0.0,0.0,0.0791,0,0
0.75,0.588,0.588,0.0,0.0,0.0,0.0,0.655,0.64,0.64,0.0,0.0,0.198,0,0
1.0,0.882,0.882,0.0,0.0,0.0,0.0,0.765,0.668,0.668,0.0,0.0,0.198,0,0
1.0,0.609,0.609,0.0,0.0,0.0,0.0,0.654,0.594,0.594,0.0,0.0,0.199,0,0
1.0,0.151,0.151,0.0,0.0,0.0,0.0,0.406,0.5,0.5,0.0,0.0,0.273,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0395,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.145,0.145,0.0,0.0,0.0,0.0,0.287,0.509,0.509,0.0,0.0,0.0929,0,0
1.0,0.239,0.239,0.0,0.0,0.0,0.0,0.256,0.552,0.552,0.0,0.0,0.251,0,0
0.75,0.233,0.233,0.0,0.0,0.0,0.0,0.262,0.552,0.552,0.0,0.0,0.117,0,0
0.5,0.137,0.137,0.0,0.0,0.0,0.0,0.263,0.512,0.512,0.0,0.0,0.0,0,0
0.5,0.134,0.134,0.0,0.0,0.0,0.0,0.26,0.516,0.516,0.0,0.0,0.19,0,0
0.5,0.216,0.216,0.0,0.0,0.0,0.0,0.284,0.567,0.567,0.0,0.0,0.188,0,0
0.5,0.216,0.216,0.0,0.0,0.0,0.0,0.301,0.559,0.559,0.0,0.0,0.435,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.282,0.52,0.52,0.0,0.0,0.158,0,0
0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.119,0,0
0.25,0.14,0.14,0.0,0.0,0.0,0.0,0.34,0.542,0.542,0.0,0.0,0.0,0,0
0.25,0.05,0.05,0.233,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.198,0,0
0.5,0.188,0.188,0.0,0.0,0.0,0.0,0.379,0.535,0.535,0.0,0.0,0.198,0,0
0.5,0.229,0.229,0.0,0.0,0.0,0.0,0.39,0.523,0.523,0.0,0.0,0.0791,0,0
0.5,0.258,0.258,0.0,0.0,0.0,0.0,0.384,0.516,0.516,0.0,0.0,0.0,0,0
0.5,0.19,0.19,0.0,0.0,0.0,0.0,0.357,0.497,0.497,0.0,0.0,0.119,0,0
0.75,0.151,0.151,0.0,0.0,0.0,0.0,0.406,0.5,0.5,0.0,0.0,0.0,0,0
0.75,0.0688,0.0688,0.0,0.0,0.0,0.0,0.304,0.479,0.479,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.119,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0509,0.0509,0.0,0.0,0.0,0.0,0.285,0.468,0.468,0.0,0.0,0.11,0,0
1.0,0.073,0.073,0.0,0.0,0.0,0.0,0.293,0.471,0.471,0.0,0.0,0.0788,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.75,0.143,0.143,0.0,0.0,0.0,0.0,0.323,0.505,0.505,0.0,0.0,0.0548,0,0
0.75,0.241,0.241,0.0,0.0,0.0,0.0,0.317,0.552,0.552,0.0,0.0,0.0395,0,0
0.5,0.239,0.239,0.0,0.0,0.0,0.0,0.256,0.552,0.552,0.0,0.0,0.1,0,0
0.25,0.141,0.141,0.0,0.0,0.0,0.0,0.26,0.509,0.509,0.0,0.0,0.0,0,0
0.25,0.137,0.137,0.0,0.0,0.0,0.0,0.263,0.512,0.512,0.0,0.0,0.0395,0,0
0.25,0.134,0.134,0.0,0.0,0.0,0.0,0.26,0.516,0.516,0.0,0.0,0.277,0,0
0.75,0.299,0.299,0.0,0.0,0.0,0.0,0.297,0.617,0.617,0.0,0.0,0.103,0,0
0.5,0.216,0.216,0.0,0.0,0.25,0.0,0.301,0.559,0.559,0.0,0.3,0.213,0,0
0.25,0.133,0.133,0.0,0.0,0.267,0.783,0.282,0.52,0.52,0.0,0.554,0.106,0,0
0.5,0.135,0.135,0.0,0.233,0.0,0.2,0.301,0.527,0.527,0.0,0.249,0.198,0,0
0.5,0.14,0.14,0.0,1.0,0.0,0.0,0.34,0.542,0.542,0.409,0.0,0.0395,0,0
0.75,0.262,0.262,0.0,0.25,0.0,0.0,0.478,0.626,0.626,0.686,0.0,0.0395,0,0
0.5,0.326,0.326,0.0,0.0,0.0,0.0,0.5,0.604,0.604,0.613,0.0,0.119,0,0
0.5,0.409,0.409,0.0,0.0,0.0,0.0,0.522,0.582,0.582,0.476,0.0,0.395,0,0
0.5,0.466,0.466,0.0,0.233,0.0,0.0,0.511,0.567,0.567,0.0,0.0,0.119,0,0
1.0,0.329,0.329,0.0,1.0,0.0,0.0,0.456,0.53,0.53,0.31,0.0,0.169,0,0
1.0,0.1,0.1,0.0,0.25,0.0,0.0,0.332,0.483,0.483,0.368,0.0,0.277,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.293,0.464,0.464,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.121,0.121,0.233,0.0,0.0,0.0,0.312,0.486,0.486,0.0,0.0,0.0628,0,0
1.0,0.329,0.329,0.0,0.0,0.0,0.0,0.455,0.584,0.584,0.0,0.0,0.265,0,0
0.75,0.241,0.241,0.0,0.0,0.0,0.0,0.317,0.552,0.552,0.0,0.0,0.0997,0,0
0.5,0.145,0.145,0.0,0.0,0.0,0.0,0.257,0.509,0.509,0.0,0.0,0.0813,0,0
0.75,0.141,0.141,0.0,0.0,0.25,0.0,0.26,0.509,0.509,0.0,0.193,0.29,0,0
0.75,0.224,0.224,0.233,0.0,0.517,0.533,0.267,0.559,0.559,0.0,0.46,0.212,0,0
0.5,0.218,0.218,0.0,0.0,0.0,0.7,0.262,0.567,0.567,0.0,0.0,0.0395,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.271,0.516,0.516,0.0,0.0,0.316,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.279,0.512,0.512,0.0,0.0,0.0395,0,0
0.25,0.133,0.133,0.0,0.0,0.25,0.0,0.282,0.52,0.52,0.0,0.224,0.198,0,0
0.25,0.135,0.135,0.233,0.0,0.517,0.533,0.301,0.527,0.527,0.0,0.382,0.0395,0,0
0.5,0.23,0.23,0.0,0.0,0.0,1.0,0.423,0.619,0.619,0.0,0.353,0.119,0,0
0.5,0.262,0.262,0.0,0.0,0.0,0.45,0.478,0.626,0.626,0.0,0.377,0.0395,0,0
0.5,0.326,0.326,0.0,0.0,0.0,0.0,0.5,0.604,0.604,0.0,0.444,0.176,0,0
0.5,0.229,0.229,0.0,0.0,0.0,0.0,0.39,0.523,0.523,0.0,0.79,0.2,0,0
0.5,0.258,0.258,0.0,0.0,0.0,0.0,0.384,0.516,0.516,0.0,0.0,0.158,0,0
0.5,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.102,0,0
1.0,0.151,0.151,0.0,0.0,0.0,0.0,0.406,0.5,0.5,0.0,0.0,0.294,0,0
1.0,0.0688,0.0688,0.0,0.0,0.0,0.0,0.304,0.479,0.479,0.0,0.0,0.0,0,0
1.0,0.0563,0.0563,0.0,0.0,0.0,0.0,0.296,0.471,0.471,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0395,0,0
1.0,0.073,0.073,0.0,0.0,0.0,0.0,0.293,0.471,0.471,0.0,0.0,0.135,0,0
0.75,0.05,0.05,0.233,0.0,0.5,0.0,0.258,0.465,0.465,0.0,0.128,0.0,0,0
0.75,0.236,0.236,0.0,0.0,1.0,0.0,0.389,0.544,0.544,0.0,0.211,0.196,0,0
0.75,0.241,0.241,0.0,0.0,0.05,0.983,0.317,0.552,0.552,0.0,0.654,0.0595,0,0
0.5,0.239,0.239,0.0,0.0,0.0,0.0,0.256,0.552,0.552,0.0,0.376,0.426,0,0
0.5,0.233,0.233,0.0,0.0,0.0,0.0,0.262,0.552,0.552,0.0,0.433,0.248,0,0
0.5,0.224,0.224,0.0,0.0,0.0,0.0,0.267,0.559,0.559,0.0,0.317,0.202,0,0
0.5,0.218,0.218,0.0,0.0,0.0,0.0,0.262,0.567,0.567,0.0,0.67,0.108,0,0
0.5,0.216,0.216,0.0,0.0,0.0,0.0,0.284,0.567,0.567,0.0,0.388,0.0,0,0
0.5,0.216,0.216,0.0,0.0,0.0,0.0,0.301,0.559,0.559,0.0,0.502,0.0558,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.282,0.52,0.52,0.0,0.69,0.277,0,0
0.25,0.135,0.135,0.0,0.0,0.0,0.0,0.301,0.527,0.527,0.0,0.65,0.0791,0,0
0.75,0.32,0.32,0.0,0.0,0.0,0.0,0.505,0.695,0.695,0.0,0.0,0.289,0,0
0.5,0.262,0.262,0.0,0.0,0.0,0.0,0.478,0.626,0.626,0.0,0.0,0.158,0,0
0.25,0.188,0.188,0.0,0.0,0.0,0.0,0.379,0.535,0.535,0.0,0.0,0.0,0,0
0.5,0.409,0.409,0.0,0.0,0.0,0.0,0.522,0.582,0.582,0.0,0.0,0.0395,0,0
0.75,0.674,0.674,0.0,0.0,0.0,0.0,0.638,0.617,0.617,0.0,0.0,0.119,0,0
0.75,0.469,0.469,0.0,0.0,0.0,0.0,0.555,0.562,0.562,0.0,0.0,0.0395,0,0
0.75,0.1,0.1,0.0,0.0,0.0,0.0,0.332,0.483,0.483,0.0,0.0,0.0395,0,0
1.0,0.0688,0.0688,0.0,0.0,0.0,0.0,0.304,0.479,0.479,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.119,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0509,0.0509,0.133,0.0,0.0,0.0,0.285,0.468,0.468,0.0,0.0,0.108,0,0
1.0,0.096,0.096,0.1,0.0,0.0,0.0,0.328,0.478,0.478,0.0,0.0,0.291,0,0
0.75,0.262,0.262,0.0,0.0,0.0,0.0,0.422,0.528,0.528,0.0,0.0,0.0698,0,0
0.5,0.236,0.236,0.0,0.0,0.0,0.0,0.389,0.544,0.544,0.0,0.0,0.104,0,0
0.25,0.145,0.145,0.0,0.0,0.0,0.0,0.287,0.509,0.509,0.0,0.0,0.237,0,0
0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.158,0,0
0.25,0.137,0.137,0.233,0.0,0.0,0.0,0.263,0.512,0.512,0.0,0.0,0.0,0,0
0.25,0.134,0.134,0.133,0.0,0.0,0.0,0.26,0.516,0.516,0.0,0.0,0.198,0,0
0.5,0.216,0.216,0.8,0.0,0.0,0.0,0.284,0.567,0.567,0.0,0.0,0.0,0,0
0.5,0.216,0.216,0.0,0.0,0.0,0.0,0.301,0.559,0.559,0.0,0.0,0.0395,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.282,0.52,0.52,0.0,0.0,0.277,0,0
0.25,0.135,0.135,0.0,0.0,0.0,0.0,0.301,0.527,0.527,0.0,0.0,0.119,0,0
0.5,0.23,0.23,0.0,0.0,0.0,0.0,0.423,0.619,0.619,0.0,0.0,0.237,0,0
0.5,0.262,0.262,0.0,0.0,0.0,0.0,0.478,0.626,0.626,0.0,0.0,0.395,0,0
0.5,0.326,0.326,0.0,0.0,0.0,0.0,0.5,0.604,0.604,0.0,0.0,0.0791,0,0
0.5,0.409,0.409,0.0,0.0,0.0,0.0,0.522,0.582,0.582,0.0,0.0,0.0395,0,0
0.5,0.466,0.466,0.0,0.0,0.0,0.0,0.511,0.567,0.567,0.0,0.0,0.083,0,0
0.5,0.329,0.329,0.0,0.0,0.0,0.0,0.456,0.53,0.53,0.0,0.0,0.204,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.158,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.467,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.236,0.236,0.0,0.0,0.0,0.0,0.389,0.544,0.544,0.0,0.0,0.436,0,0
1.0,0.336,0.336,0.0,0.0,0.0,0.0,0.347,0.595,0.595,0.0,0.0,0.131,0,0
0.75,0.239,0.239,0.0,0.0,0.0,0.0,0.256,0.552,0.552,0.0,0.0,0.105,0,0
0.5,0.141,0.141,0.0,0.0,0.0,0.0,0.26,0.509,0.509,0.0,0.0,0.0,0,0
0.5,0.137,0.137,0.0,0.0,0.0,0.0,0.263,0.512,0.512,0.0,0.0,0.0972,0,0
0.5,0.218,0.218,0.0,0.0,0.0,0.0,0.262,0.567,0.567,0.0,0.0,0.0395,0,0
0.5,0.216,0.216,0.0,0.0,0.0,0.0,0.284,0.567,0.567,0.0,0.0,0.119,0,0
0.5,0.216,0.216,0.0,0.0,0.0,0.0,0.301,0.559,0.559,0.0,0.0,0.335,0,0
0.25,0.133,0.133,0.0,0.0,0.0,0.0,0.282,0.52,0.52,0.0,0.0,0.119,0,0
0.25,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0791,0,0
0.5,0.23,0.23,0.233,0.0,0.0,0.0,0.423,0.619,0.619,0.0,0.0,0.0791,0,0
0.75,0.368,0.368,0.0,0.483,0.0,0.0,0.588,0.706,0.706,0.0,0.0,0.0791,0,0
0.5,0.326,0.326,0.0,1.0,0.0,0.0,0.5,0.604,0.604,0.575,0.0,0.119,0,0
0.5,0.409,0.409,0.0,0.25,0.0,0.0,0.522,0.582,0.582,0.16,0.0,0.0,0,0
0.5,0.466,0.466,0.0,0.0,0.0,0.0,0.511,0.567,0.567,0.0,0.0,0.186,0,0
0.75,0.19,0.19,0.0,0.0,0.0,0.0,0.357,0.497,0.497,0.0,0.0,0.119,0,0
0.75,0.1,0.1,0.0,0.0,0.25,0.05,0.332,0.483,0.483,0.0,0.389,0.0791,0,0
1.0,0.0688,0.0688,0.0,0.0,0.0,0.183,0.304,0.479,0.479,0.0,0.0,0.0791,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.121,0.121,0.0,0.0,0.0,0.0,0.312,0.486,0.486,0.0,0.0,0.0787,0,0
1.0,0.143,0.143,0.0,0.0,0.0,0.0,0.323,0.505,0.505,0.0,0.0,0.116,0,0
0.75,0.241,0.241,0.0,0.0,0.0,0.0,0.317,0.552,0.552,0.0,0.0,0.168,0,0
0.75,0.239,0.239,0.0,0.0,0.0,0.0,0.256,0.552,0.552,0.0,0.0,0.26,0,0
0.75,0.324,0.324,0.0,0.0,0.0,0.0,0.264,0.595,0.595,0.0,0.0,0.397,0,0
0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.237,0,0
0.25,0.134,0.134,0.0,0.0,0.0,0.0,0.26,0.516,0.516,0.0,0.0,0.0395,0,0
0.5,0.216,0.216,0.133,0.0,0.0,0.0,0.284,0.567,0.567,0.0,0.0,0.0791,0,0
0.25,0.133,0.133,0.1,0.0,0.0,0.0,0.279,0.512,0.512,0.0,0.0,0.0395,0,0
0.75,0.3,0.3,0.0,0.0,0.0,0.0,0.33,0.628,0.628,0.0,0.0,0.0395,0,0
0.75,0.304,0.304,0.0,0.0,0.0,0.0,0.389,0.651,0.651,0.0,0.0,0.395,0,0
0.75,0.23,0.23,0.0,0.0,0.0,0.0,0.423,0.619,0.619,0.0,0.0,0.0395,0,0
0.75,0.262,0.262,0.0,0.0,0.0,0.0,0.478,0.626,0.626,0.0,0.0,0.237,0,0
0.5,0.326,0.326,0.0,0.0,0.0,0.0,0.5,0.604,0.604,0.0,0.0,0.0791,0,0
0.5,0.409,0.409,0.0,0.0,0.0,0.0,0.522,0.582,0.582,0.0,0.0,0.0791,0,0
0.5,0.466,0.466,0.0,0.0,0.0,0.0,0.511,0.567,0.567,0.0,0.0,0.119,0,0
0.75,0.469,0.469,0.0,0.0,0.0,0.0,0.555,0.562,0.562,0.0,0.0,0.147,0,0
0.75,0.201,0.201,0.0,0.0,0.0,0.0,0.48,0.517,0.517,0.0,0.0,0.0415,0,0
0.75,0.0688,0.0688,0.0,0.0,0.0,0.0,0.304,0.479,0.479,0.0,0.0,0.0,0,0
0.75,0.0563,0.0563,0.0,0.0,0.0,0.0,0.296,0.471,0.471,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.277,0,0
1.0,0.05,0.05,0.133,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.073,0.073,0.1,0.0,0.0,0.0,0.293,0.471,0.471,0.0,0.0,0.0,0,0
1.0,0.121,0.121,0.0,0.0,0.0,0.0,0.312,0.486,0.486,0.0,0.0,0.142,0,0
1.0,0.236,0.236,0.0,0.0,0.0,0.0,0.389,0.544,0.544,0.0,0.0,0.362,0,0
1.0,0.336,0.336,0.133,0.0,0.0,0.0,0.347,0.595,0.595,0.0,0.0,0.206,0,0
1.0,0.428,0.428,0.333,0.0,0.0,0.0,0.255,0.638,0.638,0.0,0.0,0.107,0,0
0.5,0.233,0.233,0.0,0.0,0.0,0.0,0.262,0.552,0.552,0.0,0.0,0.0395,0,0
0.25,0.137,0.137,0.0,0.0,0.0,0.0,0.263,0.512,0.512,0.0,0.0,0.0395,0,0
0.25,0.134,0.134,0.0,0.0,0.0,0.0,0.26,0.516,0.516,0.0,0.0,0.158,0,0
0.0,0.05,0.05,0.633,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.158,0,0
0.5,0.216,0.216,0.0667,0.0,0.0,0.0,0.301,0.559,0.559,0.0,0.0,0.0395,0,0
0.5,0.216,0.216,0.0,0.0,0.0,0.0,0.306,0.574,0.574,0.0,0.0,0.0,0,0
0.5,0.135,0.135,0.0,0.233,0.0,0.0,0.301,0.527,0.527,0.0,0.0,0.0395,0,0
0.5,0.23,0.23,0.0,1.0,0.0,0.0,0.423,0.619,0.619,0.447,0.0,0.215,0,0
0.5,0.262,0.262,0.467,0.25,0.0,0.0,0.478,0.626,0.626,0.326,0.0,0.343,0,0
0.5,0.326,0.326,0.0,0.483,0.0,0.0,0.5,0.604,0.604,0.0,0.0,0.158,0,0
0.75,0.588,0.588,0.0,1.0,0.0,0.0,0.655,0.64,0.64,0.638,0.0,0.257,0,0
0.75,0.466,0.466,0.0,0.25,0.0,0.0,0.511,0.567,0.567,0.0,0.0,0.277,0,0
0.75,0.329,0.329,0.0,0.0,0.0,0.0,0.456,0.53,0.53,0.0,0.0,0.277,0,0
0.75,0.1,0.1,0.0,0.0,0.0,0.0,0.332,0.483,0.483,0.0,0.0,0.0791,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.158,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.296,0.468,0.468,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0509,0.0509,0.0,0.0,0.0,0.0,0.285,0.468,0.468,0.0,0.0,0.183,0,0
1.0,0.073,0.073,0.0,0.0,0.0,0.0,0.293,0.471,0.471,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.233,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0854,0,0
0.25,0.05,0.05,0.0,1.0,0.0,0.0,0.258,0.465,0.465,0.411,0.0,0.0395,0,0
0.25,0.145,0.145,0.0,0.25,0.0,0.0,0.257,0.509,0.509,0.0,0.0,0.0,0,0
0.5,0.233,0.233,0.0,0.0,0.0,0.0,0.262,0.552,0.552,0.0,0.0,0.0,0,0
0.5,0.224,0.224,0.233,0.0,0.0,0.0,0.267,0.559,0.559,0.0,0.0,0.0,0,0
0.5,0.218,0.218,0.0,0.0,0.0,0.0,0.262,0.567,0.567,0.0,0.0,0.239,0,0
0.75,0.299,0.299,0.467,0.0,0.0,0.0,0.297,0.617,0.617,0.0,0.0,0.457,0,0
0.75,0.299,0.299,0.0,0.0,0.0,0.0,0.322,0.606,0.606,0.0,0.0,0.119,0,0
